time, participant, keyorder, session, condition, correct, response, error, RT
2015-11-26_14-27, 044, 20, practice, control, black, black, 0, 1.07028159395
2015-11-26_14-27, 044, 20, practice, control, red, red, 0, 1.1500932652
2015-11-26_14-27, 044, 20, practice, control, green, green, 0, 0.873512874425
2015-11-26_14-27, 044, 20, practice, control, black, black, 0, 0.969472147663
2015-11-26_14-27, 044, 20, practice, control, black, black, 0, 0.618753288196
2015-11-26_14-27, 044, 20, practice, control, blue, blue, 0, 1.18694172408
2015-11-26_14-27, 044, 20, practice, control, blue, blue, 0, 0.695712096544
2015-11-26_14-27, 044, 20, practice, control, red, red, 0, 0.880286893322
2015-11-26_14-27, 044, 20, practice, control, red, red, 0, 0.662732373834
2015-11-26_14-27, 044, 20, practice, control, green, green, 0, 0.627809673944
2015-11-26_14-27, 044, 20, practice, control, blue, blue, 0, 0.887261791111
2015-11-26_14-27, 044, 20, practice, control, green, green, 0, 0.734287348647
2015-11-26_14-27, 044, 20, practice, control, green, green, 0, 0.542656537267
2015-11-26_14-27, 044, 20, practice, control, red, red, 0, 1.1117032043
2015-11-26_14-27, 044, 20, practice, control, blue, blue, 0, 0.928064311855
2015-11-26_14-27, 044, 20, practice, control, green, green, 0, 0.664723944574
2015-11-26_14-27, 044, 20, practice, control, red, red, 0, 0.78092683608
2015-11-26_14-27, 044, 20, practice, control, blue, blue, 0, 1.49542857034
2015-11-26_14-27, 044, 20, practice, control, black, black, 0, 0.578078947317
2015-11-26_14-27, 044, 20, practice, control, red, red, 0, 0.888276133866
2015-11-26_14-27, 044, 20, practice, control, green, green, 0, 0.579309091396
2015-11-26_14-27, 044, 20, practice, control, black, black, 0, 0.545812057708
2015-11-26_14-27, 044, 20, practice, control, blue, blue, 0, 0.617944033227
2015-11-26_14-27, 044, 20, practice, compatible, red, red, 0, 1.54177267014
2015-11-26_14-27, 044, 20, practice, incompatible, green, green, 0, 0.791811411069
2015-11-26_14-27, 044, 20, practice, compatible, black, black, 0, 0.766396213528
2015-11-26_14-27, 044, 20, practice, compatible, blue, blue, 0, 0.966942604116
2015-11-26_14-27, 044, 20, practice, compatible, green, green, 0, 0.650246889725
2015-11-26_14-27, 044, 20, practice, incompatible, black, black, 0, 0.734418589525
2015-11-26_14-27, 044, 20, practice, incompatible, blue, blue, 0, 0.733991961019
