time, participant, keyorder, session, condition, correct, response, error, RT
2015-12-10_14-05, 069, 21, practice, compatible, black, black, 0, 0.687598456756
2015-12-10_14-05, 069, 21, practice, compatible, red, red, 0, 1.4715922244
2015-12-10_14-05, 069, 21, practice, compatible, green, green, 0, 1.20483252642
2015-12-10_14-05, 069, 21, practice, compatible, blue, blue, 0, 0.524977453235
2015-12-10_14-05, 069, 21, practice, compatible, red, red, 0, 0.642091681631
2015-12-10_14-05, 069, 21, practice, compatible, black, black, 0, 0.675923881663
2015-12-10_14-05, 069, 21, practice, incompatible, green, green, 0, 1.94117064103
2015-12-10_14-05, 069, 21, practice, compatible, black, black, 0, 0.643726680792
2015-12-10_14-05, 069, 21, practice, incompatible, blue, blue, 0, 0.905416465625
2015-12-10_14-05, 069, 21, practice, compatible, blue, blue, 0, 0.560083445032
2015-12-10_14-05, 069, 21, practice, incompatible, green, green, 0, 1.24411191766
2015-12-10_14-05, 069, 21, practice, incompatible, red, blue, 1, 0.986173868558
2015-12-10_14-05, 069, 21, practice, compatible, red, red, 0, 0.813893245613
2015-12-10_14-05, 069, 21, practice, incompatible, green, green, 0, 1.13756644934
2015-12-10_14-05, 069, 21, practice, incompatible, black, black, 0, 0.902862377303
2015-12-10_14-05, 069, 21, practice, incompatible, black, black, 0, 0.8995728646
2015-12-10_14-05, 069, 21, practice, incompatible, red, red, 0, 1.78077236396
2015-12-10_14-05, 069, 21, practice, incompatible, black, black, 0, 0.872120719798
2015-12-10_14-05, 069, 21, practice, compatible, green, green, 0, 1.09381673393
2015-12-10_14-05, 069, 21, practice, incompatible, red, red, 0, 1.09753709359
2015-12-10_14-05, 069, 21, trial, compatible, red, red, 0, 0.938644102427
2015-12-10_14-05, 069, 21, trial, compatible, blue, blue, 0, 0.648290750527
2015-12-10_14-05, 069, 21, trial, compatible, red, red, 0, 0.807594691629
2015-12-10_14-05, 069, 21, trial, compatible, green, green, 0, 0.669910773357
2015-12-10_14-05, 069, 21, trial, incompatible, black, black, 0, 1.2477630204
2015-12-10_14-05, 069, 21, trial, compatible, black, black, 0, 0.594794940189
2015-12-10_14-05, 069, 21, trial, compatible, black, black, 0, 0.560107168398
2015-12-10_14-05, 069, 21, trial, incompatible, blue, blue, 0, 0.898603650261
2015-12-10_14-05, 069, 21, trial, compatible, red, red, 0, 0.79797716205
2015-12-10_14-05, 069, 21, trial, incompatible, green, green, 0, 0.827371561882
2015-12-10_14-05, 069, 21, trial, incompatible, black, black, 0, 1.01804812553
2015-12-10_14-05, 069, 21, trial, compatible, green, green, 0, 0.646894898213
2015-12-10_14-05, 069, 21, trial, incompatible, blue, blue, 0, 0.795649593621
2015-12-10_14-05, 069, 21, trial, incompatible, green, green, 0, 1.01529889338
2015-12-10_14-05, 069, 21, trial, compatible, blue, blue, 0, 0.715192941763
2015-12-10_14-05, 069, 21, trial, compatible, blue, blue, 0, 0.668506885708
2015-12-10_14-05, 069, 21, trial, incompatible, black, black, 0, 0.826234370796
2015-12-10_14-05, 069, 21, trial, compatible, red, red, 0, 0.829985341255
2015-12-10_14-05, 069, 21, trial, compatible, green, green, 0, 0.638514810078
2015-12-10_14-05, 069, 21, trial, compatible, black, black, 0, 0.593702900029
2015-12-10_14-05, 069, 21, trial, compatible, blue, blue, 0, 0.444187908966
2015-12-10_14-05, 069, 21, trial, incompatible, red, green, 1, 0.945975005519
2015-12-10_14-05, 069, 21, trial, incompatible, blue, blue, 0, 0.946039670827
2015-12-10_14-05, 069, 21, trial, compatible, green, green, 0, 0.909146008526
2015-12-10_14-05, 069, 21, trial, incompatible, black, black, 0, 0.680422138186
2015-12-10_14-05, 069, 21, trial, compatible, black, black, 0, 0.681087157736
2015-12-10_14-05, 069, 21, trial, compatible, blue, blue, 0, 0.677831699546
2015-12-10_14-05, 069, 21, trial, incompatible, blue, blue, 0, 0.922103175984
2015-12-10_14-05, 069, 21, trial, incompatible, red, red, 0, 1.13433509715
2015-12-10_14-05, 069, 21, trial, compatible, black, black, 0, 0.743208707852
2015-12-10_14-05, 069, 21, trial, incompatible, red, red, 0, 1.43521435401
2015-12-10_14-05, 069, 21, trial, incompatible, green, green, 0, 0.825803906473
2015-12-10_14-05, 069, 21, trial, incompatible, red, red, 0, 1.05622093648
2015-12-10_14-05, 069, 21, trial, incompatible, green, green, 0, 0.933448302383
2015-12-10_14-05, 069, 21, trial, incompatible, red, red, 0, 1.13999158968
2015-12-10_14-05, 069, 21, trial, compatible, green, green, 0, 0.675971711033
2015-12-10_14-05, 069, 21, trial, incompatible, blue, blue, 0, 0.755981445265
2015-12-10_14-05, 069, 21, trial, compatible, red, red, 0, 0.969448894703
2015-12-10_14-05, 069, 21, trial, incompatible, black, black, 0, 0.792088410102
2015-12-10_14-05, 069, 21, trial, incompatible, green, green, 0, 0.742958847228
