time, participant, keyorder, session, condition, correct, response, error, RT
2015-11-27_11-17, 046, 22, practice, control, black, black, 0, 1.33746651025
2015-11-27_11-17, 046, 22, practice, control, blue, blue, 0, 1.48854977605
2015-11-27_11-17, 046, 22, practice, control, green, green, 0, 0.970638067317
2015-11-27_11-17, 046, 22, practice, control, green, green, 0, 0.629284794332
2015-11-27_11-17, 046, 22, practice, control, blue, blue, 0, 0.890149401986
2015-11-27_11-17, 046, 22, practice, control, red, red, 0, 1.04184028535
2015-11-27_11-17, 046, 22, practice, control, blue, blue, 0, 0.553771476105
2015-11-27_11-17, 046, 22, practice, control, green, green, 0, 0.475327589281
2015-11-27_11-17, 046, 22, practice, control, red, red, 0, 0.550164416415
2015-11-27_11-17, 046, 22, practice, control, black, black, 0, 0.587497312019
2015-11-27_11-17, 046, 22, practice, control, red, red, 0, 0.739962257307
2015-11-27_11-17, 046, 22, practice, control, black, black, 0, 0.630711241614
2015-11-27_11-17, 046, 22, practice, control, blue, blue, 0, 1.12131191826
2015-11-27_11-17, 046, 22, practice, control, blue, blue, 0, 0.504300769164
2015-11-27_11-17, 046, 22, practice, control, black, black, 0, 0.69977646714
2015-11-27_11-17, 046, 22, practice, control, blue, blue, 0, 0.545849489915
2015-11-27_11-17, 046, 22, practice, control, black, black, 0, 0.50498950444
2015-11-27_11-17, 046, 22, practice, control, green, green, 0, 0.587876881682
2015-11-27_11-17, 046, 22, practice, control, red, red, 0, 0.498206609869
2015-11-27_11-17, 046, 22, practice, control, red, red, 0, 0.430303051174
2015-11-27_11-17, 046, 22, practice, control, red, red, 0, 0.437514109507
2015-11-27_11-17, 046, 22, practice, control, black, black, 0, 0.517652285109
2015-11-27_11-17, 046, 22, practice, control, green, green, 0, 0.661498091056
2015-11-27_11-17, 046, 22, practice, compatible, blue, blue, 0, 1.50537328304
2015-11-27_11-17, 046, 22, practice, incompatible, black, black, 0, 0.665373757502
2015-11-27_11-17, 046, 22, practice, incompatible, red, red, 0, 0.551877454098
2015-11-27_11-17, 046, 22, practice, compatible, red, red, 0, 0.410025919404
2015-11-27_11-17, 046, 22, practice, compatible, blue, blue, 0, 0.510064335527
2015-11-27_11-17, 046, 22, practice, incompatible, green, green, 0, 0.54923806747
2015-11-27_11-17, 046, 22, practice, compatible, green, green, 0, 0.591744130254
2015-11-27_11-17, 046, 22, practice, incompatible, green, green, 0, 0.594864866313
2015-11-27_11-17, 046, 22, practice, compatible, black, black, 0, 0.470516390752
2015-11-27_11-17, 046, 22, practice, compatible, green, green, 0, 0.620232134398
2015-11-27_11-17, 046, 22, practice, incompatible, red, red, 0, 0.633570640899
2015-11-27_11-17, 046, 22, practice, incompatible, black, black, 0, 0.589033191683
2015-11-27_11-17, 046, 22, practice, incompatible, green, green, 0, 0.656157331625
2015-11-27_11-17, 046, 22, practice, incompatible, black, black, 0, 0.536729486976
2015-11-27_11-17, 046, 22, practice, compatible, black, black, 0, 0.558475920667
2015-11-27_11-17, 046, 22, practice, incompatible, blue, blue, 0, 0.553778746088
2015-11-27_11-17, 046, 22, practice, compatible, black, black, 0, 0.515332395123
2015-11-27_11-17, 046, 22, practice, compatible, blue, blue, 0, 0.542792270554
2015-11-27_11-17, 046, 22, practice, incompatible, red, red, 0, 0.518650951258
2015-11-27_11-17, 046, 22, practice, compatible, red, red, 0, 0.432550241325
2015-11-27_11-17, 046, 22, practice, incompatible, blue, blue, 0, 0.938241490484
2015-11-27_11-17, 046, 22, practice, incompatible, blue, blue, 0, 0.503015895245
2015-11-27_11-17, 046, 22, practice, compatible, red, red, 0, 0.481113348225
2015-11-27_11-17, 046, 22, practice, compatible, green, green, 0, 0.518052134199
2015-11-27_11-17, 046, 22, trial, compatible, black, black, 0, 0.490968384755
2015-11-27_11-17, 046, 22, trial, incompatible, green, green, 0, 0.625451982525
2015-11-27_11-17, 046, 22, trial, compatible, black, black, 0, 0.48509576864
2015-11-27_11-17, 046, 22, trial, incompatible, green, green, 0, 0.406001792242
2015-11-27_11-17, 046, 22, trial, incompatible, blue, blue, 0, 0.518243066923
2015-11-27_11-17, 046, 22, trial, compatible, green, green, 0, 0.623803226801
2015-11-27_11-17, 046, 22, trial, compatible, red, red, 0, 0.517397070426
2015-11-27_11-17, 046, 22, trial, incompatible, red, red, 0, 0.43418904865
2015-11-27_11-17, 046, 22, trial, compatible, black, black, 0, 0.442224676161
2015-11-27_11-17, 046, 22, trial, incompatible, red, red, 0, 0.472976323577
2015-11-27_11-17, 046, 22, trial, incompatible, green, green, 0, 0.662363601718
2015-11-27_11-17, 046, 22, trial, compatible, green, green, 0, 0.474464374402
2015-11-27_11-17, 046, 22, trial, compatible, red, red, 0, 0.473801275385
2015-11-27_11-17, 046, 22, trial, incompatible, black, black, 0, 0.588580539555
2015-11-27_11-17, 046, 22, trial, compatible, black, black, 0, 0.47747644334
2015-11-27_11-17, 046, 22, trial, incompatible, green, green, 0, 0.591404736815
2015-11-27_11-17, 046, 22, trial, incompatible, black, black, 0, 0.710232233882
2015-11-27_11-17, 046, 22, trial, compatible, blue, blue, 0, 0.638541396434
2015-11-27_11-17, 046, 22, trial, incompatible, black, black, 0, 0.415293213738
2015-11-27_11-17, 046, 22, trial, incompatible, black, black, 0, 0.554305628574
2015-11-27_11-17, 046, 22, trial, compatible, red, red, 0, 0.430552526396
2015-11-27_11-17, 046, 22, trial, compatible, blue, blue, 0, 0.964507175473
2015-11-27_11-17, 046, 22, trial, compatible, blue, blue, 0, 0.477814306256
2015-11-27_11-17, 046, 22, trial, compatible, black, black, 0, 0.517307917471
2015-11-27_11-17, 046, 22, trial, incompatible, blue, blue, 0, 0.733110871839
2015-11-27_11-17, 046, 22, trial, incompatible, blue, blue, 0, 0.441961043602
2015-11-27_11-17, 046, 22, trial, compatible, green, green, 0, 0.549104911983
2015-11-27_11-17, 046, 22, trial, incompatible, red, red, 0, 0.394982793097
2015-11-27_11-17, 046, 22, trial, incompatible, red, red, 0, 0.471452688095
2015-11-27_11-17, 046, 22, trial, incompatible, green, green, 0, 0.586151217187
2015-11-27_11-17, 046, 22, trial, incompatible, blue, blue, 0, 0.971208569704
2015-11-27_11-17, 046, 22, trial, incompatible, blue, blue, 0, 0.471243006467
2015-11-27_11-17, 046, 22, trial, incompatible, red, red, 0, 0.431798371983
2015-11-27_11-17, 046, 22, trial, compatible, red, red, 0, 0.475510104129
2015-11-27_11-17, 046, 22, trial, compatible, blue, blue, 0, 0.477839942514
2015-11-27_11-17, 046, 22, trial, incompatible, black, black, 0, 0.402017076043
2015-11-27_11-17, 046, 22, trial, compatible, green, green, 0, 0.477971950108
