time, participant, keyorder, session, condition, correct, response, error, RT
2015-11-06_17-07, 012, 12, practice, control, blue, blue, 0, 1.83725209451
2015-11-06_17-07, 012, 12, practice, control, blue, blue, 0, 1.19456161402
2015-11-06_17-07, 012, 12, practice, control, green, green, 0, 0.834000893823
2015-11-06_17-07, 012, 12, practice, control, black, black, 0, 0.465699201377
2015-11-06_17-07, 012, 12, practice, control, green, green, 0, 0.66965512861
2015-11-06_17-07, 012, 12, practice, control, green, green, 0, 0.695957062877
2015-11-06_17-07, 012, 12, practice, control, red, red, 0, 0.666082519354
2015-11-06_17-07, 012, 12, practice, control, red, red, 0, 0.55278829583
2015-11-06_17-07, 012, 12, practice, control, black, black, 0, 0.58983675506
2015-11-06_17-07, 012, 12, practice, control, black, black, 0, 0.578492945846
2015-11-06_17-07, 012, 12, practice, control, blue, blue, 0, 0.575723858006
2015-11-06_17-07, 012, 12, practice, control, red, red, 0, 0.587314080451
2015-11-06_17-07, 012, 12, practice, control, red, red, 0, 0.590620762381
2015-11-06_17-07, 012, 12, practice, control, blue, blue, 0, 0.542020343632
2015-11-06_17-07, 012, 12, practice, control, green, green, 0, 0.61430819102
2015-11-06_17-07, 012, 12, practice, control, black, black, 0, 0.398310921462
2015-11-06_17-07, 012, 12, practice, control, black, black, 0, 0.520676901742
2015-11-06_17-07, 012, 12, practice, control, green, green, 0, 0.551031262339
2015-11-06_17-07, 012, 12, practice, control, blue, blue, 0, 0.392173165752
2015-11-06_17-07, 012, 12, practice, control, green, green, 0, 0.548164604041
2015-11-06_17-07, 012, 12, practice, control, black, black, 0, 0.35394697371
2015-11-06_17-07, 012, 12, practice, control, blue, blue, 0, 0.578599699407
2015-11-06_17-07, 012, 12, practice, control, red, red, 0, 0.428432260849
2015-11-06_17-07, 012, 12, practice, incompatible, red, red, 0, 1.72057772424
2015-11-06_17-07, 012, 12, practice, incompatible, black, blue, 1, 0.85246772905
2015-11-06_17-07, 012, 12, practice, compatible, red, red, 0, 0.682525628506
2015-11-06_17-07, 012, 12, practice, incompatible, green, green, 0, 0.935132864181
2015-11-06_17-07, 012, 12, practice, compatible, green, green, 0, 0.586500610676
2015-11-06_17-07, 012, 12, practice, incompatible, green, green, 0, 0.735543884513
2015-11-06_17-07, 012, 12, practice, compatible, black, black, 0, 1.00734188994
2015-11-06_17-07, 012, 12, practice, incompatible, blue, blue, 0, 1.23905680361
2015-11-06_17-07, 012, 12, practice, compatible, green, green, 0, 0.736836788732
2015-11-06_17-07, 012, 12, practice, incompatible, blue, blue, 0, 1.19823179373
2015-11-06_17-07, 012, 12, practice, incompatible, black, black, 0, 0.821348109965
2015-11-06_17-07, 012, 12, practice, compatible, red, red, 0, 0.592513246624
2015-11-06_17-07, 012, 12, practice, compatible, blue, blue, 0, 0.808720197008
2015-11-06_17-07, 012, 12, practice, incompatible, black, black, 0, 0.618860331142
2015-11-06_17-07, 012, 12, practice, compatible, red, red, 0, 0.818003930368
2015-11-06_17-07, 012, 12, practice, incompatible, red, red, 0, 0.668170909768
2015-11-06_17-07, 012, 12, practice, incompatible, red, red, 0, 0.554958186276
2015-11-06_17-07, 012, 12, practice, compatible, green, green, 0, 0.591890708843
2015-11-06_17-07, 012, 12, practice, compatible, blue, blue, 0, 0.602393116347
2015-11-06_17-07, 012, 12, practice, compatible, black, black, 0, 0.560717521665
2015-11-06_17-07, 012, 12, practice, incompatible, green, green, 0, 1.57195075102
2015-11-06_17-07, 012, 12, practice, incompatible, blue, black, 1, 0.708397870132
2015-11-06_17-07, 012, 12, practice, compatible, blue, blue, 0, 0.923352474998
2015-11-06_17-07, 012, 12, practice, compatible, black, black, 0, 0.903477181522
2015-11-06_17-07, 012, 12, trial, compatible, black, black, 0, 0.595094846138
2015-11-06_17-07, 012, 12, trial, compatible, black, black, 0, 0.56136837401
2015-11-06_17-07, 012, 12, trial, incompatible, green, green, 0, 0.711743580247
2015-11-06_17-07, 012, 12, trial, compatible, green, green, 0, 0.51478402875
2015-11-06_17-07, 012, 12, trial, incompatible, black, black, 0, 1.05425376584
2015-11-06_17-07, 012, 12, trial, compatible, blue, blue, 0, 0.630285257756
2015-11-06_17-07, 012, 12, trial, incompatible, blue, blue, 0, 0.89166312097
2015-11-06_17-07, 012, 12, trial, incompatible, blue, blue, 0, 0.545881072709
2015-11-06_17-07, 012, 12, trial, compatible, red, red, 0, 0.597073039331
2015-11-06_17-07, 012, 12, trial, incompatible, red, red, 0, 0.625475990779
2015-11-06_17-07, 012, 12, trial, incompatible, red, red, 0, 0.672537092079
2015-11-06_17-07, 012, 12, trial, incompatible, black, black, 0, 0.660077153361
2015-11-06_17-07, 012, 12, trial, compatible, black, black, 0, 0.511085151844
2015-11-06_17-07, 012, 12, trial, incompatible, green, green, 0, 0.59514344005
2015-11-06_17-07, 012, 12, trial, incompatible, blue, blue, 0, 1.20353503507
2015-11-06_17-07, 012, 12, trial, incompatible, blue, blue, 0, 0.54536873215
2015-11-06_17-07, 012, 12, trial, compatible, green, green, 0, 0.633464524148
2015-11-06_17-07, 012, 12, trial, incompatible, black, black, 0, 0.601214235645
2015-11-06_17-07, 012, 12, trial, incompatible, green, green, 0, 1.19957099609
2015-11-06_17-07, 012, 12, trial, incompatible, red, red, 0, 0.634170475103
2015-11-06_17-07, 012, 12, trial, incompatible, black, black, 0, 0.702640830519
2015-11-06_17-07, 012, 12, trial, incompatible, black, black, 0, 0.699593571217
2015-11-06_17-07, 012, 12, trial, compatible, black, black, 0, 0.593730007622
2015-11-06_17-07, 012, 12, trial, compatible, blue, blue, 0, 0.927277103159
2015-11-06_17-07, 012, 12, trial, compatible, green, green, 0, 0.624397358941
2015-11-06_17-07, 012, 12, trial, compatible, green, green, 0, 0.692608674359
2015-11-06_17-07, 012, 12, trial, compatible, red, red, 0, 0.62714195851
2015-11-06_17-07, 012, 12, trial, incompatible, green, green, 0, 1.16044600795
2015-11-06_17-07, 012, 12, trial, incompatible, red, red, 0, 0.661864414562
2015-11-06_17-07, 012, 12, trial, compatible, green, green, 0, 0.855325204247
2015-11-06_17-07, 012, 12, trial, compatible, red, red, 0, 0.691956674125
2015-11-06_17-07, 012, 12, trial, incompatible, green, green, 0, 1.42917188318
2015-11-06_17-07, 012, 12, trial, compatible, blue, blue, 0, 0.781144872615
2015-11-06_17-07, 012, 12, trial, compatible, black, black, 0, 0.697544208982
2015-11-06_17-07, 012, 12, trial, compatible, red, red, 0, 0.744108274894
2015-11-06_17-07, 012, 12, trial, compatible, blue, blue, 0, 0.632548892365
2015-11-06_17-07, 012, 12, trial, incompatible, red, red, 0, 1.00833749124
2015-11-06_17-07, 012, 12, trial, incompatible, blue, blue, 0, 1.0125682228
2015-11-06_17-07, 012, 12, trial, compatible, red, red, 0, 0.666787705051
2015-11-06_17-07, 012, 12, trial, compatible, blue, blue, 0, 0.746164524453
