time, participant, keyorder, session, condition, correct, response, error, RT
2015-11-05_11-42, 005, 05, practice, control, red, red, 0, 1.11128163686
2015-11-05_11-42, 005, 05, practice, control, red, red, 0, 0.696788503936
2015-11-05_11-42, 005, 05, practice, control, blue, X, 1, -1
2015-11-05_11-42, 005, 05, practice, control, blue, blue, 0, 0.71335794414
2015-11-05_11-42, 005, 05, practice, control, black, black, 0, 0.722406777768
2015-11-05_11-42, 005, 05, practice, control, black, black, 0, 0.624219911642
2015-11-05_11-42, 005, 05, practice, control, green, green, 0, 0.583604044559
2015-11-05_11-42, 005, 05, practice, control, red, red, 0, 0.51280358877
2015-11-05_11-42, 005, 05, practice, control, black, black, 0, 0.391315277755
2015-11-05_11-42, 005, 05, practice, control, green, green, 0, 1.05203662847
2015-11-05_11-42, 005, 05, practice, control, blue, blue, 0, 0.475952807858
2015-11-05_11-42, 005, 05, practice, control, green, green, 0, 0.513995866057
2015-11-05_11-42, 005, 05, practice, control, black, black, 0, 0.506639408055
2015-11-05_11-42, 005, 05, practice, control, red, red, 0, 0.360469503185
2015-11-05_11-42, 005, 05, practice, control, green, green, 0, 0.662693812021
2015-11-05_11-42, 005, 05, practice, control, green, green, 0, 0.474706579642
2015-11-05_11-42, 005, 05, practice, control, black, black, 0, 0.514103002655
2015-11-05_11-42, 005, 05, practice, control, blue, blue, 0, 0.466874511667
2015-11-05_11-42, 005, 05, practice, control, blue, blue, 0, 0.507115783288
2015-11-05_11-42, 005, 05, practice, control, red, red, 0, 0.399170686203
2015-11-05_11-42, 005, 05, practice, control, blue, blue, 0, 0.543914909051
2015-11-05_11-42, 005, 05, practice, control, green, green, 0, 0.400068337844
2015-11-05_11-42, 005, 05, practice, control, black, black, 0, 0.435039254084
2015-11-05_11-42, 005, 05, practice, compatible, blue, blue, 0, 1.47927442504
2015-11-05_11-42, 005, 05, practice, incompatible, blue, blue, 0, 1.43436429351
2015-11-05_11-42, 005, 05, practice, incompatible, black, black, 0, 0.828007879132
2015-11-05_11-42, 005, 05, practice, incompatible, blue, blue, 0, 0.673839461928
2015-11-05_11-42, 005, 05, practice, compatible, black, black, 0, 0.664589747179
2015-11-05_11-42, 005, 05, practice, compatible, green, green, 0, 0.936399123622
2015-11-05_11-42, 005, 05, practice, incompatible, red, red, 0, 0.58154166504
2015-11-05_11-42, 005, 05, practice, compatible, green, green, 0, 0.778927072883
2015-11-05_11-42, 005, 05, practice, incompatible, black, black, 0, 1.12904029331
2015-11-05_11-42, 005, 05, practice, incompatible, green, green, 0, 1.12631749319
2015-11-05_11-42, 005, 05, practice, incompatible, red, red, 0, 0.623245351229
2015-11-05_11-42, 005, 05, practice, incompatible, red, red, 0, 0.582952041832
2015-11-05_11-42, 005, 05, practice, compatible, blue, blue, 0, 0.663632787779
2015-11-05_11-42, 005, 05, practice, compatible, black, black, 0, 0.516570588095
2015-11-05_11-42, 005, 05, practice, incompatible, green, green, 0, 0.69789162827
2015-11-05_11-42, 005, 05, practice, compatible, black, black, 0, 0.634129281732
2015-11-05_11-42, 005, 05, practice, compatible, blue, blue, 0, 0.603851713764
2015-11-05_11-42, 005, 05, practice, compatible, red, red, 0, 0.406850084522
2015-11-05_11-42, 005, 05, practice, incompatible, black, black, 0, 0.546638474436
2015-11-05_11-42, 005, 05, practice, compatible, red, red, 0, 0.585518728625
2015-11-05_11-42, 005, 05, practice, incompatible, green, green, 0, 0.70525726941
2015-11-05_11-42, 005, 05, practice, compatible, red, red, 0, 0.626397463006
2015-11-05_11-42, 005, 05, practice, incompatible, blue, blue, 0, 0.786476376761
