time, participant, keyorder, session, condition, correct, response, error, RT
2015-12-10_11-53, 067, 19, practice, control, blue, blue, 0, 1.96370669194
2015-12-10_11-53, 067, 19, practice, control, blue, blue, 0, 1.88175470268
2015-12-10_11-53, 067, 19, practice, control, black, black, 0, 0.796727093654
2015-12-10_11-53, 067, 19, practice, control, red, red, 0, 0.703554334355
2015-12-10_11-53, 067, 19, practice, control, red, red, 0, 0.439217480907
2015-12-10_11-53, 067, 19, practice, control, green, green, 0, 0.787217467133
2015-12-10_11-53, 067, 19, practice, control, red, red, 0, 0.5971343703
2015-12-10_11-53, 067, 19, practice, control, black, black, 0, 0.473284236166
2015-12-10_11-53, 067, 19, practice, control, blue, blue, 0, 0.59071260786
2015-12-10_11-53, 067, 19, practice, control, green, green, 0, 0.465191124246
2015-12-10_11-53, 067, 19, practice, control, black, black, 0, 0.50350130115
2015-12-10_11-53, 067, 19, practice, control, green, green, 0, 0.66496215549
2015-12-10_11-53, 067, 19, practice, control, blue, blue, 0, 0.590770768374
2015-12-10_11-53, 067, 19, practice, control, black, black, 0, 0.391112614441
2015-12-10_11-53, 067, 19, practice, control, black, black, 0, 0.54759041377
2015-12-10_11-53, 067, 19, practice, control, black, black, 0, 0.54738340826
2015-12-10_11-53, 067, 19, practice, control, blue, blue, 0, 0.586757692971
2015-12-10_11-53, 067, 19, practice, control, green, green, 0, 0.523343984615
2015-12-10_11-53, 067, 19, practice, control, red, red, 0, 0.575493685184
2015-12-10_11-53, 067, 19, practice, control, blue, blue, 0, 0.659627458956
2015-12-10_11-53, 067, 19, practice, control, green, green, 0, 0.662626934363
2015-12-10_11-53, 067, 19, practice, control, red, red, 0, 0.575300837168
2015-12-10_11-53, 067, 19, practice, control, red, red, 0, 0.541801529545
2015-12-10_11-53, 067, 19, practice, compatible, green, green, 0, 0.774127525343
2015-12-10_11-53, 067, 19, practice, incompatible, blue, blue, 0, 0.89622251294
2015-12-10_11-53, 067, 19, practice, compatible, blue, blue, 0, 0.627123002215
2015-12-10_11-53, 067, 19, practice, compatible, blue, blue, 0, 0.4730481504
2015-12-10_11-53, 067, 19, practice, incompatible, red, red, 0, 0.624072253723
2015-12-10_11-53, 067, 19, practice, incompatible, green, green, 0, 0.583675568413
2015-12-10_11-53, 067, 19, practice, incompatible, green, green, 0, 0.615230707833
2015-12-10_11-53, 067, 19, practice, compatible, green, green, 0, 0.508682943703
2015-12-10_11-53, 067, 19, practice, incompatible, blue, blue, 0, 0.667760747546
2015-12-10_11-53, 067, 19, practice, compatible, black, black, 0, 0.520163140239
2015-12-10_11-53, 067, 19, practice, compatible, red, red, 0, 0.441245446165
2015-12-10_11-53, 067, 19, practice, incompatible, black, black, 0, 0.55916435587
2015-12-10_11-53, 067, 19, practice, incompatible, red, red, 0, 0.594183872166
2015-12-10_11-53, 067, 19, practice, compatible, black, black, 0, 0.432459764978
