time, participant, keyorder, session, condition, correct, response, error, RT
2015-12-04_16-13, 064, 16, practice, control, red, red, 0, 1.68651553148
2015-12-04_16-13, 064, 16, practice, control, red, red, 0, 0.977410457989
2015-12-04_16-13, 064, 16, practice, control, black, black, 0, 0.862783751539
2015-12-04_16-13, 064, 16, practice, control, green, green, 0, 0.731282136443
2015-12-04_16-13, 064, 16, practice, control, green, green, 0, 0.793259602382
2015-12-04_16-13, 064, 16, practice, control, blue, blue, 0, 0.441070976244
2015-12-04_16-13, 064, 16, practice, control, black, black, 0, 0.945414250654
2015-12-04_16-13, 064, 16, practice, control, black, black, 0, 0.528848280406
2015-12-04_16-13, 064, 16, practice, control, green, green, 0, 0.747790099431
2015-12-04_16-13, 064, 16, practice, control, blue, blue, 0, 0.901702949264
2015-12-04_16-13, 064, 16, practice, control, red, red, 0, 0.711564642509
2015-12-04_16-13, 064, 16, practice, control, blue, blue, 0, 0.899871282045
2015-12-04_16-13, 064, 16, practice, control, green, green, 0, 0.527845780278
2015-12-04_16-13, 064, 16, practice, control, black, black, 0, 1.24916911106
2015-12-04_16-13, 064, 16, practice, control, black, black, 0, 0.555919992837
2015-12-04_16-13, 064, 16, practice, control, red, red, 0, 0.837590770265
2015-12-04_16-13, 064, 16, practice, control, blue, blue, 0, 0.886087287916
2015-12-04_16-13, 064, 16, practice, control, green, green, 0, 0.710497477296
2015-12-04_16-13, 064, 16, practice, control, red, red, 0, 0.677832808998
2015-12-04_16-13, 064, 16, practice, control, red, red, 0, 0.579733197218
2015-12-04_16-13, 064, 16, practice, control, green, green, 0, 0.828303869268
2015-12-04_16-13, 064, 16, practice, control, blue, blue, 0, 0.636141430575
2015-12-04_16-13, 064, 16, practice, control, blue, blue, 0, 0.629730786626
2015-12-04_16-13, 064, 16, practice, compatible, blue, blue, 0, 1.90285620704
2015-12-04_16-13, 064, 16, practice, compatible, red, red, 0, 1.30099683715
2015-12-04_16-13, 064, 16, practice, incompatible, blue, blue, 0, 2.56300751569
2015-12-04_16-13, 064, 16, practice, incompatible, green, green, 0, 1.25261090062
2015-12-04_16-13, 064, 16, practice, incompatible, black, black, 0, 1.13550702401
2015-12-04_16-13, 064, 16, practice, incompatible, red, red, 0, 0.711875341022
2015-12-04_16-13, 064, 16, practice, compatible, black, black, 0, 0.873513946613
2015-12-04_16-13, 064, 16, practice, compatible, green, green, 0, 1.06161358135
2015-12-04_16-13, 064, 16, practice, compatible, green, green, 0, 0.72568344107
2015-12-04_16-13, 064, 16, practice, incompatible, red, red, 0, 2.10596081985
2015-12-04_16-13, 064, 16, practice, compatible, green, green, 0, 0.953459122866
2015-12-04_16-13, 064, 16, practice, incompatible, red, red, 0, 0.8298581271
2015-12-04_16-13, 064, 16, practice, compatible, black, black, 0, 0.864265691614
