time, participant, keyorder, session, condition, correct, response, error, RT
2015-12-03_09-20, 054, 06, practice, control, black, black, 0, 1.48963342588
2015-12-03_09-20, 054, 06, practice, control, black, black, 0, 0.903422082911
2015-12-03_09-20, 054, 06, practice, control, blue, blue, 0, 0.894432591441
2015-12-03_09-20, 054, 06, practice, control, green, green, 0, 0.475909662766
2015-12-03_09-20, 054, 06, practice, control, red, red, 0, 0.601526843737
2015-12-03_09-20, 054, 06, practice, control, red, red, 0, 0.565242877739
2015-12-03_09-20, 054, 06, practice, control, black, black, 0, 0.519917382694
2015-12-03_09-20, 054, 06, practice, control, blue, blue, 0, 0.677655523483
2015-12-03_09-20, 054, 06, practice, control, green, green, 0, 0.574983853046
2015-12-03_09-20, 054, 06, practice, control, red, red, 0, 0.400550067802
2015-12-03_09-20, 054, 06, practice, control, blue, blue, 0, 0.702981370547
2015-12-03_09-20, 054, 06, practice, control, green, green, 0, 0.482806937527
2015-12-03_09-20, 054, 06, practice, control, red, red, 0, 0.592783382871
2015-12-03_09-20, 054, 06, practice, control, blue, blue, 0, 1.21509464717
2015-12-03_09-20, 054, 06, practice, control, red, red, 0, 0.511716872725
2015-12-03_09-20, 054, 06, practice, control, black, black, 0, 0.517785372543
2015-12-03_09-20, 054, 06, practice, control, green, green, 0, 0.519657577436
2015-12-03_09-20, 054, 06, practice, control, red, red, 0, 0.596522818478
2015-12-03_09-20, 054, 06, practice, control, black, black, 0, 0.599099061181
2015-12-03_09-20, 054, 06, practice, control, blue, blue, 0, 0.680522947041
2015-12-03_09-20, 054, 06, practice, control, green, green, 0, 0.548354005516
2015-12-03_09-20, 054, 06, practice, control, black, black, 0, 0.791087493534
2015-12-03_09-20, 054, 06, practice, control, green, blue, 1, 0.625890760881
2015-12-03_09-20, 054, 06, practice, compatible, blue, blue, 0, 0.975508667318
2015-12-03_09-20, 054, 06, practice, incompatible, black, black, 0, 1.06566338728
2015-12-03_09-20, 054, 06, practice, incompatible, blue, blue, 0, 0.878698876907
2015-12-03_09-20, 054, 06, practice, compatible, black, black, 0, 0.907052469183
2015-12-03_09-20, 054, 06, practice, incompatible, green, green, 0, 0.902581446461
2015-12-03_09-20, 054, 06, practice, incompatible, red, red, 0, 0.853162583757
2015-12-03_09-20, 054, 06, practice, incompatible, black, black, 0, 0.522517731039
2015-12-03_09-20, 054, 06, practice, incompatible, blue, blue, 0, 0.793755949885
2015-12-03_09-20, 054, 06, practice, incompatible, green, green, 0, 0.567413916073
2015-12-03_09-20, 054, 06, practice, incompatible, black, black, 0, 0.752825716971
2015-12-03_09-20, 054, 06, practice, incompatible, blue, blue, 0, 1.25072699556
2015-12-03_09-20, 054, 06, practice, compatible, blue, blue, 0, 0.636029670602
2015-12-03_09-20, 054, 06, practice, compatible, green, green, 0, 0.592446669136
2015-12-03_09-20, 054, 06, practice, compatible, red, red, 0, 0.513345725419
2015-12-03_09-20, 054, 06, practice, incompatible, red, red, 0, 0.520409061273
2015-12-03_09-20, 054, 06, practice, compatible, blue, blue, 0, 0.522468371867
2015-12-03_09-20, 054, 06, practice, compatible, green, green, 0, 0.447369730047
2015-12-03_09-20, 054, 06, practice, compatible, black, black, 0, 0.644603244084
2015-12-03_09-20, 054, 06, practice, incompatible, green, green, 0, 0.561257411529
