time, participant, keyorder, session, condition, correct, response, error, RT
2015-11-05_16-55, 009, 09, trial, incompatible, blue, blue, 0, 0.776731920509
2015-11-05_16-55, 009, 09, trial, incompatible, green, green, 0, 0.731043900752
2015-11-05_16-55, 009, 09, trial, incompatible, red, red, 0, 0.772278864322
2015-11-05_16-55, 009, 09, trial, incompatible, black, black, 0, 0.61995817081
2015-11-05_16-55, 009, 09, trial, incompatible, green, green, 0, 0.815562815333
2015-11-05_16-55, 009, 09, trial, incompatible, blue, blue, 0, 1.06280194346
2015-11-05_16-55, 009, 09, trial, compatible, black, black, 0, 0.610010155018
2015-11-05_16-55, 009, 09, trial, incompatible, red, red, 0, 0.773950960516
2015-11-05_16-55, 009, 09, trial, incompatible, black, black, 0, 0.807992084137
2015-11-05_16-55, 009, 09, trial, incompatible, green, green, 0, 0.804467290047
2015-11-05_16-55, 009, 09, trial, compatible, red, red, 0, 0.807387527617
2015-11-05_16-55, 009, 09, trial, incompatible, black, black, 0, 0.692894088585
2015-11-05_16-55, 009, 09, trial, incompatible, blue, blue, 0, 1.33687687632
2015-11-05_16-55, 009, 09, trial, compatible, blue, blue, 0, 0.731497318138
2015-11-05_16-55, 009, 09, trial, compatible, red, red, 0, 0.809976789624
2015-11-05_16-55, 009, 09, trial, compatible, green, green, 0, 0.733954572552
