time, participant, keyorder, session, condition, correct, response, error, RT
2015-11-20_10-06, 038, 14, practice, control, black, black, 0, 1.14508366768
2015-11-20_10-06, 038, 14, practice, control, green, green, 0, 0.651132519167
2015-11-20_10-06, 038, 14, practice, control, red, red, 0, 0.419560108572
2015-11-20_10-06, 038, 14, practice, control, green, green, 0, 0.740503926837
2015-11-20_10-06, 038, 14, practice, control, green, green, 0, 0.5893867125
2015-11-20_10-06, 038, 14, practice, control, black, black, 0, 0.532477997394
2015-11-20_10-06, 038, 14, practice, control, blue, blue, 0, 0.393199834402
2015-11-20_10-06, 038, 14, practice, control, black, black, 0, 0.738987600792
2015-11-20_10-06, 038, 14, practice, control, red, red, 0, 0.483512871745
2015-11-20_10-06, 038, 14, practice, control, blue, blue, 0, 0.546082843515
2015-11-20_10-06, 038, 14, practice, control, blue, blue, 0, 0.542400884007
2015-11-20_10-06, 038, 14, practice, control, red, red, 0, 0.504775107
2015-11-20_10-06, 038, 14, practice, control, blue, blue, 0, 0.663237874557
2015-11-20_10-06, 038, 14, practice, control, red, red, 0, 0.668083001155
2015-11-20_10-06, 038, 14, practice, control, red, red, 0, 0.549883798077
2015-11-20_10-06, 038, 14, practice, control, green, blue, 1, 0.510854185527
2015-11-20_10-06, 038, 14, practice, control, red, red, 0, 0.522577302784
2015-11-20_10-06, 038, 14, practice, control, black, black, 0, 0.425555393154
2015-11-20_10-06, 038, 14, practice, control, black, black, 0, 0.62631305877
2015-11-20_10-06, 038, 14, practice, control, black, black, 0, 0.5461157489
2015-11-20_10-06, 038, 14, practice, control, blue, blue, 0, 0.660310060553
2015-11-20_10-06, 038, 14, practice, control, green, green, 0, 0.58600855387
2015-11-20_10-06, 038, 14, practice, control, green, green, 0, 0.670046228239
2015-11-20_10-06, 038, 14, practice, compatible, black, black, 0, 1.04345576942
2015-11-20_10-06, 038, 14, practice, compatible, green, green, 0, 0.598153701818
2015-11-20_10-06, 038, 14, practice, compatible, red, red, 0, 0.50567426577
2015-11-20_10-06, 038, 14, practice, incompatible, black, green, 1, 0.82587924336
2015-11-20_10-06, 038, 14, practice, incompatible, red, red, 0, 1.07717498854
2015-11-20_10-06, 038, 14, practice, compatible, blue, blue, 0, 1.19615971202
2015-11-20_10-06, 038, 14, practice, incompatible, green, red, 1, 1.20275838953
2015-11-20_10-06, 038, 14, practice, incompatible, green, green, 0, 1.08222481724
2015-11-20_10-06, 038, 14, practice, incompatible, blue, blue, 0, 1.16142616529
2015-11-20_10-06, 038, 14, practice, compatible, blue, blue, 0, 1.20000428535
2015-11-20_10-06, 038, 14, practice, compatible, red, red, 0, 0.983310082746
2015-11-20_10-06, 038, 14, practice, compatible, green, green, 0, 0.977032424048
2015-11-20_10-06, 038, 14, practice, compatible, green, green, 0, 0.862708021338
2015-11-20_10-06, 038, 14, practice, compatible, red, red, 0, 1.04461970175
2015-11-20_10-06, 038, 14, practice, incompatible, blue, blue, 0, 1.04505091534
2015-11-20_10-06, 038, 14, practice, incompatible, green, green, 0, 0.939814903384
2015-11-20_10-06, 038, 14, practice, incompatible, blue, blue, 0, 0.969396079056
2015-11-20_10-06, 038, 14, practice, incompatible, black, black, 0, 0.774264851616
2015-11-20_10-06, 038, 14, practice, compatible, black, black, 0, 0.707794443887
2015-11-20_10-06, 038, 14, practice, incompatible, black, black, 0, 0.892964522639
2015-11-20_10-06, 038, 14, practice, incompatible, red, red, 0, 0.779081664278
2015-11-20_10-06, 038, 14, practice, incompatible, red, red, 0, 0.829393614978
2015-11-20_10-06, 038, 14, practice, compatible, black, black, 0, 0.701607848929
2015-11-20_10-06, 038, 14, practice, compatible, blue, blue, 0, 0.752279080516
2015-11-20_10-06, 038, 14, trial, compatible, red, red, 0, 1.13344625747
2015-11-20_10-06, 038, 14, trial, incompatible, black, black, 0, 0.937075721412
2015-11-20_10-06, 038, 14, trial, incompatible, red, red, 0, 0.75349504927
2015-11-20_10-06, 038, 14, trial, compatible, green, green, 0, 0.700519292886
2015-11-20_10-06, 038, 14, trial, compatible, blue, blue, 0, 0.749451130529
2015-11-20_10-06, 038, 14, trial, incompatible, red, red, 0, 0.748116166722
2015-11-20_10-06, 038, 14, trial, compatible, blue, blue, 0, 0.624191426693
2015-11-20_10-06, 038, 14, trial, compatible, blue, blue, 0, 0.636607470135
2015-11-20_10-06, 038, 14, trial, incompatible, blue, blue, 0, 0.8628105637
2015-11-20_10-06, 038, 14, trial, compatible, black, black, 0, 0.623879590779
2015-11-20_10-06, 038, 14, trial, incompatible, red, red, 0, 0.676596312913
2015-11-20_10-06, 038, 14, trial, incompatible, black, black, 0, 0.624638327733
2015-11-20_10-06, 038, 14, trial, incompatible, blue, blue, 0, 0.675800461747
2015-11-20_10-06, 038, 14, trial, incompatible, blue, blue, 0, 0.929102287536
2015-11-20_10-06, 038, 14, trial, incompatible, black, black, 0, 0.632581534569
2015-11-20_10-06, 038, 14, trial, compatible, red, red, 0, 0.704220383432
2015-11-20_10-06, 038, 14, trial, incompatible, red, red, 0, 0.663240552902
2015-11-20_10-06, 038, 14, trial, compatible, red, red, 0, 0.588190640025
2015-11-20_10-06, 038, 14, trial, compatible, green, green, 0, 0.710296018372
2015-11-20_10-06, 038, 14, trial, compatible, black, black, 0, 0.627475843239
2015-11-20_10-06, 038, 14, trial, compatible, red, red, 0, 0.598050011593
2015-11-20_10-06, 038, 14, trial, compatible, black, black, 0, 0.659988659121
2015-11-20_10-06, 038, 14, trial, compatible, green, green, 0, 0.668751439611
2015-11-20_10-06, 038, 14, trial, incompatible, green, green, 0, 0.671126749246
2015-11-20_10-06, 038, 14, trial, compatible, black, black, 0, 0.658883267765
2015-11-20_10-06, 038, 14, trial, incompatible, green, green, 0, 0.701700060531
2015-11-20_10-06, 038, 14, trial, incompatible, red, red, 0, 0.736147406941
2015-11-20_10-06, 038, 14, trial, incompatible, blue, blue, 0, 0.660813206844
2015-11-20_10-06, 038, 14, trial, incompatible, green, green, 0, 0.627399319088
2015-11-20_10-06, 038, 14, trial, compatible, green, green, 0, 0.595565272422
2015-11-20_10-06, 038, 14, trial, compatible, black, black, 0, 0.625979413473
2015-11-20_10-06, 038, 14, trial, compatible, blue, blue, 0, 0.623989020315
2015-11-20_10-06, 038, 14, trial, incompatible, green, green, 0, 0.545215059647
2015-11-20_10-06, 038, 14, trial, compatible, green, green, 0, 0.541414487705
2015-11-20_10-06, 038, 14, trial, compatible, red, red, 0, 0.557682374269
2015-11-20_10-06, 038, 14, trial, compatible, blue, blue, 0, 0.515782723449
2015-11-20_10-06, 038, 14, trial, incompatible, blue, blue, 0, 0.58651170016
2015-11-20_10-06, 038, 14, trial, incompatible, green, green, 0, 0.588679246727
2015-11-20_10-06, 038, 14, trial, incompatible, black, black, 0, 0.635137823821
2015-11-20_10-06, 038, 14, trial, incompatible, black, black, 0, 0.51627630422
