time, participant, keyorder, session, condition, correct, response, error, RT
2015-11-10_10-03, 014, 14, practice, incompatible, red, red, 0, 1.45274798774
2015-11-10_10-03, 014, 14, practice, incompatible, red, blue, 1, 1.01958579302
2015-11-10_10-03, 014, 14, practice, compatible, black, black, 0, 0.837963310166
2015-11-10_10-03, 014, 14, practice, compatible, blue, blue, 0, 1.08988106261
2015-11-10_10-03, 014, 14, trial, compatible, blue, blue, 0, 0.890044140448
2015-11-10_10-03, 014, 14, trial, incompatible, green, green, 0, 1.20854716095
2015-11-10_10-03, 014, 14, trial, compatible, black, black, 0, 0.856774655669
2015-11-10_10-03, 014, 14, trial, compatible, green, green, 0, 1.04883075261
2015-11-10_10-03, 014, 14, trial, incompatible, red, blue, 1, 1.0109666207
2015-11-10_10-03, 014, 14, trial, incompatible, black, black, 0, 0.897387617105
2015-11-10_10-03, 014, 14, trial, incompatible, green, green, 0, 0.781130188301
2015-11-10_10-03, 014, 14, trial, incompatible, black, black, 0, 0.992965307507
2015-11-10_10-03, 014, 14, trial, compatible, red, red, 0, 1.47032649238
2015-11-10_10-03, 014, 14, trial, incompatible, green, green, 0, 1.09094937164
2015-11-10_10-03, 014, 14, trial, incompatible, red, red, 0, 1.46344676592
2015-11-10_10-03, 014, 14, trial, compatible, green, green, 0, 0.896650284907
2015-11-10_10-03, 014, 14, trial, compatible, green, green, 0, 0.744081445553
2015-11-10_10-03, 014, 14, trial, compatible, red, red, 0, 1.16183810374
2015-11-10_10-03, 014, 14, trial, incompatible, blue, blue, 0, 1.01228746696
2015-11-10_10-03, 014, 14, trial, compatible, green, green, 0, 0.82225817264
2015-11-10_10-03, 014, 14, trial, compatible, red, red, 0, 1.01382143934
2015-11-10_10-03, 014, 14, trial, incompatible, black, black, 0, 0.901320310575
2015-11-10_10-03, 014, 14, trial, incompatible, blue, blue, 0, 1.05256294682
2015-11-10_10-03, 014, 14, trial, compatible, black, black, 0, 0.862490415064
2015-11-10_10-03, 014, 14, trial, compatible, red, red, 0, 1.08602719137
2015-11-10_10-03, 014, 14, trial, compatible, black, black, 0, 1.08498911029
2015-11-10_10-03, 014, 14, trial, compatible, blue, blue, 0, 0.940581432545
2015-11-10_10-03, 014, 14, trial, incompatible, blue, blue, 0, 1.46073199065
2015-11-10_10-03, 014, 14, trial, incompatible, red, red, 0, 0.8902576492
2015-11-10_10-03, 014, 14, trial, compatible, blue, blue, 0, 1.16071507831
2015-11-10_10-03, 014, 14, trial, incompatible, black, black, 0, 1.24798199792
2015-11-10_10-03, 014, 14, trial, incompatible, blue, blue, 0, 1.53044718987
2015-11-10_10-03, 014, 14, trial, incompatible, red, red, 0, 1.1210835684
2015-11-10_10-03, 014, 14, trial, compatible, black, black, 0, 0.860674825405
2015-11-10_10-03, 014, 14, trial, compatible, black, black, 0, 0.775686480381
2015-11-10_10-03, 014, 14, trial, incompatible, blue, blue, 0, 1.47886913827
2015-11-10_10-03, 014, 14, trial, incompatible, green, green, 0, 1.83869796394
2015-11-10_10-03, 014, 14, trial, incompatible, green, green, 0, 0.693980354134
2015-11-10_10-03, 014, 14, trial, compatible, blue, blue, 0, 0.819689945498
2015-11-10_10-03, 014, 14, trial, compatible, green, green, 0, 0.968406061505
2015-11-10_10-03, 014, 14, trial, incompatible, black, black, 0, 0.891500055865
2015-11-10_10-03, 014, 14, trial, compatible, red, red, 0, 0.848986560427
2015-11-10_10-03, 014, 14, trial, incompatible, red, black, 1, 0.818759001421
2015-11-10_10-03, 014, 14, trial, compatible, blue, blue, 0, 1.31186473494
