time, participant, keyorder, session, condition, correct, response, error, RT
2015-11-20_15-03, 040, 16, practice, control, blue, blue, 0, 0.622643343126
2015-11-20_15-03, 040, 16, practice, control, green, green, 0, 0.694190745628
2015-11-20_15-03, 040, 16, practice, control, green, green, 0, 0.720251427749
2015-11-20_15-03, 040, 16, practice, control, red, red, 0, 0.691041394206
2015-11-20_15-03, 040, 16, practice, control, black, black, 0, 0.853064065257
2015-11-20_15-03, 040, 16, practice, control, red, red, 0, 0.655212404257
2015-11-20_15-03, 040, 16, practice, control, black, black, 0, 0.696353700747
2015-11-20_15-03, 040, 16, practice, control, blue, blue, 0, 0.615420993789
2015-11-20_15-03, 040, 16, practice, control, blue, blue, 0, 0.474610052061
2015-11-20_15-03, 040, 16, practice, control, green, green, 0, 0.6122777643
2015-11-20_15-03, 040, 16, practice, control, red, red, 0, 0.545217355371
2015-11-20_15-03, 040, 16, practice, control, black, black, 0, 0.585175971111
2015-11-20_15-03, 040, 16, practice, control, blue, blue, 0, 0.622240826095
2015-11-20_15-03, 040, 16, practice, control, red, red, 0, 0.543584329997
2015-11-20_15-03, 040, 16, practice, control, green, green, 0, 0.769805789358
2015-11-20_15-03, 040, 16, practice, control, black, black, 0, 0.421204612569
2015-11-20_15-03, 040, 16, practice, control, blue, blue, 0, 0.657055871048
2015-11-20_15-03, 040, 16, practice, control, black, black, 0, 0.585818391355
2015-11-20_15-03, 040, 16, practice, control, blue, blue, 0, 0.582331568428
2015-11-20_15-03, 040, 16, practice, control, black, black, 0, 0.649303974587
2015-11-20_15-03, 040, 16, practice, control, green, green, 0, 0.767559805536
2015-11-20_15-03, 040, 16, practice, control, red, red, 0, 0.472437914043
2015-11-20_15-03, 040, 16, practice, control, red, red, 0, 0.456968556991
2015-11-20_15-03, 040, 16, practice, incompatible, green, green, 0, 0.899816112465
2015-11-20_15-03, 040, 16, practice, incompatible, red, red, 0, 0.961698897365
2015-11-20_15-03, 040, 16, practice, incompatible, blue, blue, 0, 0.832255235593
2015-11-20_15-03, 040, 16, practice, compatible, blue, blue, 0, 0.588837651721
