time, participant, keyorder, session, condition, correct, response, error, RT
2015-11-26_11-09, 041, 17, practice, control, blue, blue, 0, 0.763389152157
2015-11-26_11-09, 041, 17, practice, control, black, black, 0, 0.806654639442
2015-11-26_11-09, 041, 17, practice, control, red, red, 0, 0.379177467893
2015-11-26_11-09, 041, 17, practice, control, red, red, 0, 0.589652632566
2015-11-26_11-09, 041, 17, practice, control, green, green, 0, 0.464890769711
2015-11-26_11-09, 041, 17, practice, control, green, red, 1, 0.539069796806
2015-11-26_11-09, 041, 17, practice, control, blue, blue, 0, 0.80603708033
2015-11-26_11-09, 041, 17, practice, control, black, black, 0, 0.513527949907
2015-11-26_11-09, 041, 17, practice, control, blue, blue, 0, 0.809602011085
2015-11-26_11-09, 041, 17, practice, control, green, green, 0, 0.745023081942
2015-11-26_11-09, 041, 17, practice, control, black, black, 0, 0.769683740097
2015-11-26_11-09, 041, 17, practice, control, red, red, 0, 0.77439004559
2015-11-26_11-09, 041, 17, practice, control, blue, blue, 0, 0.613727872233
2015-11-26_11-09, 041, 17, practice, control, red, red, 0, 0.780905408999
2015-11-26_11-09, 041, 17, practice, control, black, black, 0, 0.543873289421
2015-11-26_11-09, 041, 17, practice, control, blue, blue, 0, 0.616333558445
2015-11-26_11-09, 041, 17, practice, control, red, red, 0, 0.817002389502
2015-11-26_11-09, 041, 17, practice, control, green, green, 0, 0.662502032703
2015-11-26_11-09, 041, 17, practice, control, black, black, 0, 0.548839780908
2015-11-26_11-09, 041, 17, practice, control, blue, blue, 0, 0.356019383857
2015-11-26_11-09, 041, 17, practice, control, black, black, 0, 0.50304015856
2015-11-26_11-09, 041, 17, practice, control, red, red, 0, 0.31697503171
2015-11-26_11-09, 041, 17, practice, control, green, green, 0, 0.317490812182
2015-11-26_11-09, 041, 17, practice, incompatible, green, green, 0, 1.09887106062
2015-11-26_11-09, 041, 17, practice, incompatible, red, X, 1, -1
2015-11-26_11-09, 041, 17, practice, incompatible, red, green, 1, 0.91955393407
2015-11-26_11-09, 041, 17, practice, incompatible, blue, blue, 0, 0.846672010683
2015-11-26_11-09, 041, 17, practice, compatible, green, green, 0, 0.69678345064
2015-11-26_11-09, 041, 17, practice, compatible, red, red, 0, 0.654253371417
2015-11-26_11-09, 041, 17, practice, compatible, blue, blue, 0, 0.555935206035
2015-11-26_11-09, 041, 17, practice, compatible, green, green, 0, 0.706392731628
2015-11-26_11-09, 041, 17, practice, incompatible, blue, blue, 0, 1.53906597054
2015-11-26_11-09, 041, 17, practice, compatible, red, red, 0, 0.665716860244
2015-11-26_11-09, 041, 17, practice, incompatible, red, green, 1, 0.783125790363
2015-11-26_11-09, 041, 17, practice, incompatible, green, green, 0, 1.38395685504
2015-11-26_11-09, 041, 17, practice, compatible, red, red, 0, 0.853069907768
2015-11-26_11-09, 041, 17, practice, incompatible, black, black, 0, 0.861414608296
2015-11-26_11-09, 041, 17, practice, compatible, black, black, 0, 0.736347409523
2015-11-26_11-09, 041, 17, practice, compatible, black, black, 0, 0.659570348745
2015-11-26_11-09, 041, 17, practice, compatible, blue, blue, 0, 1.19662982612
2015-11-26_11-09, 041, 17, practice, compatible, black, black, 0, 0.667798730828
2015-11-26_11-09, 041, 17, practice, incompatible, black, black, 0, 0.897182912668
2015-11-26_11-09, 041, 17, practice, incompatible, green, green, 0, 0.666108287115
2015-11-26_11-09, 041, 17, practice, compatible, green, green, 0, 0.628276095603
2015-11-26_11-09, 041, 17, practice, incompatible, black, black, 0, 0.83012073778
2015-11-26_11-09, 041, 17, practice, incompatible, blue, blue, 0, 0.598931324289
2015-11-26_11-09, 041, 17, practice, compatible, blue, blue, 0, 0.777527199959
2015-11-26_11-09, 041, 17, trial, incompatible, green, green, 0, 0.937001318148
2015-11-26_11-09, 041, 17, trial, incompatible, black, black, 0, 0.595912018871
2015-11-26_11-09, 041, 17, trial, compatible, blue, blue, 0, 0.476377216125
2015-11-26_11-09, 041, 17, trial, incompatible, green, green, 0, 0.587751361672
2015-11-26_11-09, 041, 17, trial, compatible, blue, blue, 0, 0.555248391534
2015-11-26_11-09, 041, 17, trial, compatible, red, red, 0, 0.627027968081
2015-11-26_11-09, 041, 17, trial, incompatible, green, green, 0, 0.561836071344
2015-11-26_11-09, 041, 17, trial, incompatible, red, red, 0, 0.748971787038
2015-11-26_11-09, 041, 17, trial, compatible, green, green, 0, 0.596225007318
2015-11-26_11-09, 041, 17, trial, compatible, red, red, 0, 0.863001742864
2015-11-26_11-09, 041, 17, trial, incompatible, green, green, 0, 1.23520966974
2015-11-26_11-09, 041, 17, trial, compatible, black, black, 0, 0.674082222601
2015-11-26_11-09, 041, 17, trial, compatible, red, red, 0, 0.585136875051
2015-11-26_11-09, 041, 17, trial, compatible, blue, blue, 0, 0.510585552407
2015-11-26_11-09, 041, 17, trial, incompatible, black, black, 0, 0.861407721019
2015-11-26_11-09, 041, 17, trial, compatible, green, green, 0, 0.657037361561
2015-11-26_11-09, 041, 17, trial, compatible, red, red, 0, 0.699125889846
2015-11-26_11-09, 041, 17, trial, incompatible, blue, blue, 0, 0.707155688795
2015-11-26_11-09, 041, 17, trial, compatible, black, black, 0, 0.663395465494
2015-11-26_11-09, 041, 17, trial, compatible, blue, blue, 0, 0.736925558109
2015-11-26_11-09, 041, 17, trial, compatible, red, red, 0, 0.779088698553
2015-11-26_11-09, 041, 17, trial, incompatible, blue, green, 1, 0.706789897896
2015-11-26_11-09, 041, 17, trial, compatible, green, green, 0, 0.78078526429
2015-11-26_11-09, 041, 17, trial, incompatible, red, red, 0, 1.09195585256
2015-11-26_11-09, 041, 17, trial, incompatible, green, green, 0, 0.977880364184
2015-11-26_11-09, 041, 17, trial, incompatible, red, red, 0, 1.16238705345
2015-11-26_11-09, 041, 17, trial, compatible, black, black, 0, 0.656428220232
2015-11-26_11-09, 041, 17, trial, compatible, black, black, 0, 0.550105126621
2015-11-26_11-09, 041, 17, trial, compatible, black, black, 0, 0.54645219178
2015-11-26_11-09, 041, 17, trial, incompatible, blue, blue, 0, 0.999028894037
2015-11-26_11-09, 041, 17, trial, incompatible, black, black, 0, 1.11883230056
2015-11-26_11-09, 041, 17, trial, incompatible, black, black, 0, 1.00968542365
2015-11-26_11-09, 041, 17, trial, incompatible, blue, blue, 0, 0.745147435542
2015-11-26_11-09, 041, 17, trial, incompatible, blue, blue, 0, 1.00941643725
2015-11-26_11-09, 041, 17, trial, incompatible, black, black, 0, 1.24272139245
2015-11-26_11-09, 041, 17, trial, incompatible, red, red, 0, 0.931528994477
2015-11-26_11-09, 041, 17, trial, compatible, blue, blue, 0, 0.783918209767
2015-11-26_11-09, 041, 17, trial, incompatible, red, red, 0, 0.898973221887
2015-11-26_11-09, 041, 17, trial, compatible, green, green, 0, 0.66837726204
2015-11-26_11-09, 041, 17, trial, compatible, green, green, 0, 0.668342060405
