time, participant, keyorder, session, condition, correct, response, error, RT
2015-12-02_16-36, 053, 05, practice, control, red, X, 1, -1
2015-12-02_16-36, 053, 05, practice, control, red, red, 0, 0.788639431627
2015-12-02_16-36, 053, 05, practice, control, black, black, 0, 0.894906286445
2015-12-02_16-36, 053, 05, practice, control, blue, blue, 0, 0.715886689706
2015-12-02_16-36, 053, 05, practice, control, black, black, 0, 1.09211684273
2015-12-02_16-36, 053, 05, practice, control, green, green, 0, 0.596173860607
2015-12-02_16-36, 053, 05, practice, control, black, black, 0, 0.676493478468
2015-12-02_16-36, 053, 05, practice, control, blue, blue, 0, 1.06056446997
2015-12-02_16-36, 053, 05, practice, control, blue, blue, 0, 0.672829420822
2015-12-02_16-36, 053, 05, practice, control, green, green, 0, 0.711226265508
2015-12-02_16-36, 053, 05, practice, control, red, red, 0, 0.782295438754
2015-12-02_16-36, 053, 05, practice, control, green, green, 0, 1.01942914778
2015-12-02_16-36, 053, 05, practice, control, black, black, 0, 0.639828031111
2015-12-02_16-36, 053, 05, practice, control, red, red, 0, 0.67040431667
2015-12-02_16-36, 053, 05, practice, control, red, red, 0, 0.56119121667
2015-12-02_16-36, 053, 05, practice, control, green, green, 0, 0.786393015334
2015-12-02_16-36, 053, 05, practice, control, green, green, 0, 0.602088926098
2015-12-02_16-36, 053, 05, practice, control, black, black, 0, 1.20268024133
2015-12-02_16-36, 053, 05, practice, control, blue, blue, 0, 0.682616694268
2015-12-02_16-36, 053, 05, practice, control, blue, blue, 0, 0.513462427338
2015-12-02_16-36, 053, 05, practice, control, blue, blue, 0, 0.747602062525
2015-12-02_16-36, 053, 05, practice, control, red, red, 0, 0.74861258636
2015-12-02_16-36, 053, 05, practice, control, black, black, 0, 0.595715470772
2015-12-02_16-36, 053, 05, practice, incompatible, black, black, 0, 2.12749933422
2015-12-02_16-36, 053, 05, practice, incompatible, blue, blue, 0, 1.56096699593
2015-12-02_16-36, 053, 05, practice, incompatible, black, black, 0, 0.67200447217
2015-12-02_16-36, 053, 05, practice, incompatible, black, black, 0, 0.822442046974
2015-12-02_16-36, 053, 05, practice, compatible, green, blue, 1, 1.21043116194
2015-12-02_16-36, 053, 05, practice, incompatible, blue, blue, 0, 1.59181494825
2015-12-02_16-36, 053, 05, practice, compatible, blue, blue, 0, 0.748223452418
2015-12-02_16-36, 053, 05, practice, incompatible, red, red, 0, 0.670641546802
2015-12-02_16-36, 053, 05, practice, incompatible, blue, blue, 0, 1.44282141622
2015-12-02_16-36, 053, 05, practice, incompatible, green, blue, 1, 1.13958008736
2015-12-02_16-36, 053, 05, practice, compatible, red, red, 0, 0.888326593957
2015-12-02_16-36, 053, 05, practice, compatible, blue, blue, 0, 0.8283353026
2015-12-02_16-36, 053, 05, practice, compatible, red, red, 0, 0.825702813396
2015-12-02_16-36, 053, 05, practice, incompatible, green, green, 0, 1.82957731713
2015-12-02_16-36, 053, 05, practice, incompatible, red, red, 0, 0.789600213659
2015-12-02_16-36, 053, 05, practice, compatible, green, green, 0, 0.797441817396
2015-12-02_16-36, 053, 05, practice, compatible, blue, blue, 0, 1.21112946031
2015-12-02_16-36, 053, 05, practice, compatible, black, black, 0, 1.11787620873
2015-12-02_16-36, 053, 05, practice, compatible, red, red, 0, 0.79605287324
2015-12-02_16-36, 053, 05, practice, compatible, black, black, 0, 1.32736725061
2015-12-02_16-36, 053, 05, practice, incompatible, green, green, 0, 1.47849126228
2015-12-02_16-36, 053, 05, practice, incompatible, red, red, 0, 0.739134477342
2015-12-02_16-36, 053, 05, practice, compatible, black, black, 0, 0.98638643411
2015-12-02_16-36, 053, 05, practice, compatible, green, green, 0, 0.789102030383
2015-12-02_16-36, 053, 05, trial, incompatible, blue, blue, 0, 1.18120938391
2015-12-02_16-36, 053, 05, trial, compatible, blue, blue, 0, 0.571189318829
2015-12-02_16-36, 053, 05, trial, incompatible, black, black, 0, 0.641454205401
2015-12-02_16-36, 053, 05, trial, compatible, red, red, 0, 0.722508471412
2015-12-02_16-36, 053, 05, trial, compatible, red, red, 0, 0.676580335306
2015-12-02_16-36, 053, 05, trial, incompatible, red, red, 0, 0.484823776274
2015-12-02_16-36, 053, 05, trial, compatible, red, red, 0, 0.558375830689
2015-12-02_16-36, 053, 05, trial, incompatible, black, black, 0, 0.800684600244
2015-12-02_16-36, 053, 05, trial, incompatible, blue, blue, 0, 0.560190641194
2015-12-02_16-36, 053, 05, trial, compatible, black, black, 0, 0.826463480334
2015-12-02_16-36, 053, 05, trial, incompatible, red, red, 0, 0.647634815588
2015-12-02_16-36, 053, 05, trial, incompatible, green, green, 0, 1.41195509769
2015-12-02_16-36, 053, 05, trial, incompatible, blue, blue, 0, 0.600098871397
2015-12-02_16-36, 053, 05, trial, compatible, red, red, 0, 0.643010358539
2015-12-02_16-36, 053, 05, trial, compatible, black, black, 0, 0.597073039331
2015-12-02_16-36, 053, 05, trial, incompatible, black, black, 0, 0.752252538363
2015-12-02_16-36, 053, 05, trial, incompatible, red, red, 0, 0.636976677983
2015-12-02_16-36, 053, 05, trial, compatible, blue, blue, 0, 0.556877071936
2015-12-02_16-36, 053, 05, trial, compatible, red, red, 0, 0.527799545131
2015-12-02_16-36, 053, 05, trial, compatible, black, black, 0, 0.609702865435
2015-12-02_16-36, 053, 05, trial, compatible, green, green, 0, 1.51839375304
2015-12-02_16-36, 053, 05, trial, compatible, blue, blue, 0, 0.560540364324
2015-12-02_16-36, 053, 05, trial, compatible, green, green, 0, 0.825896041164
2015-12-02_16-36, 053, 05, trial, incompatible, red, red, 0, 0.556238081099
2015-12-02_16-36, 053, 05, trial, compatible, green, green, 0, 0.884529763964
2015-12-02_16-36, 053, 05, trial, compatible, black, black, 0, 0.684168638483
2015-12-02_16-36, 053, 05, trial, compatible, black, black, 0, 0.590481485335
2015-12-02_16-36, 053, 05, trial, compatible, blue, blue, 0, 0.517584109561
2015-12-02_16-36, 053, 05, trial, compatible, green, black, 1, 0.595803092869
2015-12-02_16-36, 053, 05, trial, incompatible, green, X, 1, -1
2015-12-02_16-36, 053, 05, trial, incompatible, green, green, 0, 0.619580056751
2015-12-02_16-36, 053, 05, trial, incompatible, blue, blue, 0, 1.29842134826
2015-12-02_16-36, 053, 05, trial, incompatible, red, red, 0, 0.597943138233
2015-12-02_16-36, 053, 05, trial, incompatible, green, green, 0, 1.33726012973
2015-12-02_16-36, 053, 05, trial, incompatible, blue, blue, 0, 0.603614851525
2015-12-02_16-36, 053, 05, trial, incompatible, green, green, 0, 0.797382127235
2015-12-02_16-36, 053, 05, trial, compatible, green, green, 0, 0.595192799223
2015-12-02_16-36, 053, 05, trial, incompatible, black, black, 0, 0.789437978859
2015-12-02_16-36, 053, 05, trial, compatible, blue, blue, 0, 1.25952746819
2015-12-02_16-36, 053, 05, trial, incompatible, black, black, 0, 0.668330466166
