time, participant, keyorder, session, condition, correct, response, error, RT
2015-11-05_12-22, 006, 06, practice, incompatible, blue, blue, 0, 1.02479485254
2015-11-05_12-22, 006, 06, practice, compatible, green, green, 0, 0.559505962534
2015-11-05_12-22, 006, 06, practice, compatible, red, red, 0, 1.13238027677
2015-11-05_12-22, 006, 06, practice, compatible, blue, blue, 0, 0.721178150561
2015-11-05_12-22, 006, 06, practice, incompatible, black, blue, 1, 0.714521524125
2015-11-05_12-22, 006, 06, practice, incompatible, red, red, 0, 0.981014629502
2015-11-05_12-22, 006, 06, practice, incompatible, blue, blue, 0, 1.01871944215
2015-11-05_12-22, 006, 06, practice, compatible, blue, blue, 0, 0.714289267285
2015-11-05_12-22, 006, 06, practice, compatible, black, black, 0, 0.669693275571
2015-11-05_12-22, 006, 06, practice, compatible, black, black, 0, 0.479890843111
2015-11-05_12-22, 006, 06, practice, incompatible, green, green, 0, 0.901770279237
2015-11-05_12-22, 006, 06, practice, compatible, blue, blue, 0, 0.607614121522
2015-11-05_12-22, 006, 06, practice, incompatible, black, black, 0, 1.40520553774
2015-11-05_12-22, 006, 06, practice, incompatible, green, green, 0, 0.864617220064
2015-11-05_12-22, 006, 06, practice, compatible, green, green, 0, 0.527198538657
2015-11-05_12-22, 006, 06, practice, incompatible, blue, blue, 0, 0.916608315483
2015-11-05_12-22, 006, 06, practice, compatible, red, red, 0, 0.570363491521
2015-11-05_12-22, 006, 06, practice, incompatible, black, black, 0, 0.988755631368
2015-11-05_12-22, 006, 06, practice, compatible, red, red, 0, 0.648504717454
2015-11-05_12-22, 006, 06, practice, compatible, black, black, 0, 0.759207434055
2015-11-05_12-22, 006, 06, practice, incompatible, green, green, 0, 0.567451289198
2015-11-05_12-22, 006, 06, trial, incompatible, red, red, 0, 0.990487800585
2015-11-05_12-22, 006, 06, trial, incompatible, green, green, 0, 0.603413601602
2015-11-05_12-22, 006, 06, trial, compatible, black, black, 0, 0.644433144085
2015-11-05_12-22, 006, 06, trial, incompatible, black, black, 0, 0.94974643063
2015-11-05_12-22, 006, 06, trial, compatible, red, red, 0, 0.608621970809
2015-11-05_12-22, 006, 06, trial, incompatible, blue, blue, 0, 0.828421502927
2015-11-05_12-22, 006, 06, trial, incompatible, blue, blue, 0, 0.68791721096
2015-11-05_12-22, 006, 06, trial, incompatible, red, red, 0, 1.03425845786
2015-11-05_12-22, 006, 06, trial, incompatible, blue, blue, 0, 0.712497790308
2015-11-05_12-22, 006, 06, trial, compatible, black, black, 0, 0.649018207865
2015-11-05_12-22, 006, 06, trial, incompatible, black, black, 0, 0.689582037172
2015-11-05_12-22, 006, 06, trial, compatible, green, green, 0, 0.485429805249
2015-11-05_12-22, 006, 06, trial, compatible, blue, blue, 0, 0.829273621515
2015-11-05_12-22, 006, 06, trial, compatible, red, red, 0, 0.522411445862
2015-11-05_12-22, 006, 06, trial, compatible, blue, blue, 0, 0.52596340673
2015-11-05_12-22, 006, 06, trial, incompatible, red, blue, 1, 0.725344998978
2015-11-05_12-22, 006, 06, trial, incompatible, green, green, 0, 0.7182716877
2015-11-05_12-22, 006, 06, trial, compatible, blue, blue, 0, 0.637181144264
2015-11-05_12-22, 006, 06, trial, compatible, blue, blue, 0, 0.570177532996
2015-11-05_12-22, 006, 06, trial, compatible, blue, blue, 0, 0.568414370691
2015-11-05_12-22, 006, 06, trial, incompatible, green, green, 0, 0.56295996994
2015-11-05_12-22, 006, 06, trial, compatible, black, black, 0, 0.689450412208
2015-11-05_12-22, 006, 06, trial, compatible, red, red, 0, 0.597453745686
2015-11-05_12-22, 006, 06, trial, incompatible, blue, blue, 0, 1.26234577113
2015-11-05_12-22, 006, 06, trial, incompatible, red, red, 0, 1.11334975584
2015-11-05_12-22, 006, 06, trial, incompatible, black, black, 0, 0.833603470614
2015-11-05_12-22, 006, 06, trial, compatible, green, green, 0, 0.595038580654
2015-11-05_12-22, 006, 06, trial, incompatible, green, green, 0, 0.913149716509
2015-11-05_12-22, 006, 06, trial, compatible, green, green, 0, 0.564884985035
2015-11-05_12-22, 006, 06, trial, incompatible, black, black, 0, 0.883836377927
2015-11-05_12-22, 006, 06, trial, compatible, red, red, 0, 0.651952602768
2015-11-05_12-22, 006, 06, trial, incompatible, black, black, 0, 1.01799244381
2015-11-05_12-22, 006, 06, trial, incompatible, red, red, 0, 1.17564318309
2015-11-05_12-22, 006, 06, trial, incompatible, green, green, 0, 1.14051806667
2015-11-05_12-22, 006, 06, trial, compatible, black, black, 0, 0.635824718403
2015-11-05_12-22, 006, 06, trial, compatible, green, green, 0, 0.554327055894
2015-11-05_12-22, 006, 06, trial, compatible, black, black, 0, 0.666362092623
2015-11-05_12-22, 006, 06, trial, compatible, green, green, 0, 0.608595569291
2015-11-05_12-22, 006, 06, trial, incompatible, blue, blue, 0, 0.595930110205
2015-11-05_12-22, 006, 06, trial, compatible, red, red, 0, 0.56280385661
