time, participant, keyorder, session, condition, correct, response, error, RT
2015-11-10_12-00, 016, 16, practice, control, black, black, 0, 1.67952144959
2015-11-10_12-00, 016, 16, practice, control, blue, blue, 0, 0.880745796021
2015-11-10_12-00, 016, 16, practice, control, black, black, 0, 0.83485557166
2015-11-10_12-00, 016, 16, practice, control, black, black, 0, 0.630676539597
2015-11-10_12-00, 016, 16, practice, control, red, red, 0, 0.434546175286
2015-11-10_12-00, 016, 16, practice, control, green, green, 0, 0.658921681317
2015-11-10_12-00, 016, 16, practice, control, red, green, 1, 0.661397694106
2015-11-10_12-00, 016, 16, practice, control, blue, blue, 0, 0.880094938695
2015-11-10_12-00, 016, 16, practice, control, green, green, 0, 0.856622368065
2015-11-10_12-00, 016, 16, practice, control, red, red, 0, 1.30392014313
2015-11-10_12-00, 016, 16, practice, control, green, green, 0, 1.03679544025
2015-11-10_12-00, 016, 16, practice, control, blue, blue, 0, 0.586800873625
2015-11-10_12-00, 016, 16, practice, control, black, black, 0, 0.827360572663
2015-11-10_12-00, 016, 16, practice, control, green, green, 0, 0.772692383629
2015-11-10_12-00, 016, 16, practice, control, red, red, 0, 1.12593878804
2015-11-10_12-00, 016, 16, practice, control, blue, blue, 0, 0.736008289345
2015-11-10_12-00, 016, 16, practice, control, red, red, 0, 0.891336671926
2015-11-10_12-00, 016, 16, practice, control, green, green, 0, 0.774374434661
2015-11-10_12-00, 016, 16, practice, control, black, black, 0, 0.930900838575
2015-11-10_12-00, 016, 16, practice, control, red, red, 0, 1.08765376074
2015-11-10_12-00, 016, 16, practice, control, green, green, 0, 0.69326827566
2015-11-10_12-00, 016, 16, practice, control, blue, blue, 0, 0.779176085794
2015-11-10_12-00, 016, 16, practice, control, blue, blue, 0, 0.542447682703
2015-11-10_12-00, 016, 16, practice, compatible, blue, blue, 0, 0.89337495351
2015-11-10_12-00, 016, 16, practice, incompatible, green, green, 0, 1.80595804209
2015-11-10_12-00, 016, 16, practice, compatible, blue, blue, 0, 0.904998936283
2015-11-10_12-00, 016, 16, practice, incompatible, green, green, 0, 0.864184710324
2015-11-10_12-00, 016, 16, practice, compatible, blue, blue, 0, 0.704464093033
2015-11-10_12-00, 016, 16, practice, incompatible, black, black, 0, 1.06793136803
2015-11-10_12-00, 016, 16, practice, incompatible, red, red, 0, 0.967183169081
2015-11-10_12-00, 016, 16, practice, incompatible, black, black, 0, 1.0393720853
2015-11-10_12-00, 016, 16, practice, incompatible, green, green, 0, 0.743640270659
2015-11-10_12-00, 016, 16, practice, incompatible, blue, blue, 0, 0.631833619287
2015-11-10_12-00, 016, 16, practice, compatible, red, red, 0, 0.939878154612
2015-11-10_12-00, 016, 16, practice, compatible, red, red, 0, 0.711902462468
2015-11-10_12-00, 016, 16, practice, incompatible, black, black, 0, 0.974730971318
2015-11-10_12-00, 016, 16, practice, compatible, black, black, 0, 0.968556818583
2015-11-10_12-00, 016, 16, practice, compatible, green, green, 0, 0.89139368412
2015-11-10_12-00, 016, 16, practice, incompatible, red, red, 0, 1.99668372696
2015-11-10_12-00, 016, 16, practice, incompatible, red, red, 0, 0.964244936627
2015-11-10_12-00, 016, 16, practice, compatible, red, red, 0, 0.845118149162
2015-11-10_12-00, 016, 16, practice, compatible, green, green, 0, 0.891492785853
2015-11-10_12-00, 016, 16, practice, compatible, black, black, 0, 0.695556033421
2015-11-10_12-00, 016, 16, practice, compatible, black, black, 0, 0.681839817929
2015-11-10_12-00, 016, 16, practice, incompatible, blue, blue, 0, 0.82041044188
2015-11-10_12-00, 016, 16, practice, incompatible, blue, blue, 0, 0.904854683953
2015-11-10_12-00, 016, 16, practice, compatible, green, green, 0, 0.902688985856
2015-11-10_12-00, 016, 16, trial, incompatible, red, red, 0, 1.04498491664
2015-11-10_12-00, 016, 16, trial, incompatible, blue, blue, 0, 0.752565931351
2015-11-10_12-00, 016, 16, trial, compatible, black, black, 0, 0.705820524085
2015-11-10_12-00, 016, 16, trial, incompatible, green, green, 0, 0.815249499134
2015-11-10_12-00, 016, 16, trial, incompatible, green, green, 0, 0.70003091668
2015-11-10_12-00, 016, 16, trial, compatible, red, red, 0, 0.809197406059
2015-11-10_12-00, 016, 16, trial, compatible, black, black, 0, 0.543759728422
2015-11-10_12-00, 016, 16, trial, compatible, green, green, 0, 0.669927330498
2015-11-10_12-00, 016, 16, trial, compatible, green, green, 0, 0.708688734851
2015-11-10_12-00, 016, 16, trial, incompatible, blue, blue, 0, 0.672487904998
2015-11-10_12-00, 016, 16, trial, compatible, red, red, 0, 0.585654890268
2015-11-10_12-00, 016, 16, trial, incompatible, blue, blue, 0, 0.626296549117
2015-11-10_12-00, 016, 16, trial, incompatible, red, red, 0, 0.74069935978
2015-11-10_12-00, 016, 16, trial, compatible, blue, blue, 0, 0.587330436552
