time, participant, keyorder, session, condition, correct, response, error, RT
2015-11-10_16-48, 021, 21, practice, control, blue, blue, 0, 1.40245443234
2015-11-10_16-48, 021, 21, practice, control, green, green, 0, 1.28465729167
2015-11-10_16-48, 021, 21, practice, control, black, black, 0, 0.593418497054
2015-11-10_16-48, 021, 21, practice, control, red, red, 0, 0.652965628917
2015-11-10_16-48, 021, 21, practice, control, green, green, 0, 0.861991080081
2015-11-10_16-48, 021, 21, practice, control, green, green, 0, 0.870518038049
2015-11-10_16-48, 021, 21, practice, control, black, black, 0, 0.821790978756
2015-11-10_16-48, 021, 21, practice, control, blue, blue, 0, 0.977141936641
2015-11-10_16-48, 021, 21, practice, control, black, black, 0, 0.763159485679
2015-11-10_16-48, 021, 21, practice, control, red, red, 0, 0.864985942091
2015-11-10_16-48, 021, 21, practice, control, blue, blue, 0, 0.869647167223
2015-11-10_16-48, 021, 21, practice, control, red, red, 0, 0.825882464582
2015-11-10_16-48, 021, 21, practice, control, red, red, 0, 0.824462899218
2015-11-10_16-48, 021, 21, practice, control, green, green, 0, 0.671437197048
2015-11-10_16-48, 021, 21, practice, control, black, black, 0, 0.673297937308
2015-11-10_16-48, 021, 21, practice, control, black, black, 0, 0.715195012312
2015-11-10_16-48, 021, 21, practice, control, green, green, 0, 1.01505772389
2015-11-10_16-48, 021, 21, practice, control, blue, blue, 0, 0.709255030466
2015-11-10_16-48, 021, 21, practice, control, red, red, 0, 0.703983507021
2015-11-10_16-48, 021, 21, practice, control, black, black, 0, 0.678762689997
2015-11-10_16-48, 021, 21, practice, control, red, red, 0, 0.717273470276
2015-11-10_16-48, 021, 21, practice, control, blue, blue, 0, 0.723205416845
2015-11-10_16-48, 021, 21, practice, control, blue, blue, 0, 0.716067413665
2015-11-10_16-48, 021, 21, practice, compatible, black, black, 0, 1.00342187952
2015-11-10_16-48, 021, 21, practice, compatible, blue, blue, 0, 0.675921646114
2015-11-10_16-48, 021, 21, practice, compatible, green, green, 0, 0.717466316892
2015-11-10_16-48, 021, 21, practice, incompatible, blue, blue, 0, 0.634246115133
2015-11-10_16-48, 021, 21, practice, incompatible, green, black, 1, 0.868917487667
2015-11-10_16-48, 021, 21, practice, compatible, black, black, 0, 1.23821913803
2015-11-10_16-48, 021, 21, practice, incompatible, green, green, 0, 0.989352494533
2015-11-10_16-48, 021, 21, practice, incompatible, green, blue, 1, 0.832294614527
2015-11-10_16-48, 021, 21, practice, compatible, green, green, 0, 0.858873393136
2015-11-10_16-48, 021, 21, practice, incompatible, black, black, 0, 0.943153486009
2015-11-10_16-48, 021, 21, practice, incompatible, black, black, 0, 1.10119855702
2015-11-10_16-48, 021, 21, practice, compatible, red, red, 0, 0.722483389934
2015-11-10_16-48, 021, 21, practice, compatible, green, green, 0, 0.789794128588
2015-11-10_16-48, 021, 21, practice, compatible, blue, blue, 0, 0.763734581837
2015-11-10_16-48, 021, 21, practice, incompatible, red, red, 0, 1.34079287508
2015-11-10_16-48, 021, 21, practice, compatible, red, red, 0, 0.787946397824
2015-11-10_16-48, 021, 21, practice, compatible, red, red, 0, 0.832806959006
2015-11-10_16-48, 021, 21, practice, incompatible, blue, blue, 0, 0.834614130759
2015-11-10_16-48, 021, 21, practice, incompatible, red, red, 0, 0.834579693863
2015-11-10_16-48, 021, 21, practice, incompatible, blue, blue, 0, 0.758410637787
2015-11-10_16-48, 021, 21, practice, compatible, black, black, 0, 0.756762641016
2015-11-10_16-48, 021, 21, practice, compatible, blue, blue, 0, 0.723589196918
2015-11-10_16-48, 021, 21, practice, incompatible, red, red, 0, 0.685219225274
2015-11-10_16-48, 021, 21, practice, incompatible, black, black, 0, 0.645872011068
2015-11-10_16-48, 021, 21, trial, incompatible, black, black, 0, 0.82772598639
2015-11-10_16-48, 021, 21, trial, incompatible, black, black, 0, 0.573735132828
2015-11-10_16-48, 021, 21, trial, compatible, red, red, 0, 0.570798048269
2015-11-10_16-48, 021, 21, trial, incompatible, green, green, 0, 0.48865266029
2015-11-10_16-48, 021, 21, trial, incompatible, red, blue, 1, 0.834152676362
2015-11-10_16-48, 021, 21, trial, compatible, blue, blue, 0, 0.641912150717
2015-11-10_16-48, 021, 21, trial, incompatible, black, black, 0, 0.575062866468
2015-11-10_16-48, 021, 21, trial, compatible, red, red, 0, 0.610431471345
2015-11-10_16-48, 021, 21, trial, compatible, green, green, 0, 0.61250342456
2015-11-10_16-48, 021, 21, trial, compatible, red, red, 0, 0.678620350827
2015-11-10_16-48, 021, 21, trial, incompatible, green, green, 0, 0.88407431329
2015-11-10_16-48, 021, 21, trial, incompatible, blue, blue, 0, 0.645052412954
2015-11-10_16-48, 021, 21, trial, compatible, blue, blue, 0, 0.650697002766
2015-11-10_16-48, 021, 21, trial, compatible, blue, blue, 0, 0.6468285915
2015-11-10_16-48, 021, 21, trial, incompatible, red, red, 0, 0.643923265416
2015-11-10_16-48, 021, 21, trial, incompatible, green, green, 0, 0.562757798427
2015-11-10_16-48, 021, 21, trial, compatible, blue, blue, 0, 0.573843800361
2015-11-10_16-48, 021, 21, trial, compatible, red, red, 0, 0.610063379194
2015-11-10_16-48, 021, 21, trial, incompatible, black, black, 0, 0.688825916135
2015-11-10_16-48, 021, 21, trial, compatible, green, green, 0, 0.715120016404
2015-11-10_16-48, 021, 21, trial, incompatible, green, green, 0, 0.722296282802
2015-11-10_16-48, 021, 21, trial, compatible, black, black, 0, 0.681576184361
2015-11-10_16-48, 021, 21, trial, incompatible, blue, blue, 0, 0.757150247409
2015-11-10_16-48, 021, 21, trial, incompatible, blue, blue, 0, 0.646119956717
2015-11-10_16-48, 021, 21, trial, compatible, green, green, 0, 0.756184483806
2015-11-10_16-48, 021, 21, trial, compatible, black, black, 0, 0.527847586891
2015-11-10_16-48, 021, 21, trial, compatible, black, black, 0, 0.646806398836
2015-11-10_16-48, 021, 21, trial, compatible, blue, blue, 0, 0.5494050835
2015-11-10_16-48, 021, 21, trial, compatible, red, red, 0, 0.59577283281
2015-11-10_16-48, 021, 21, trial, incompatible, red, red, 0, 0.872716642509
2015-11-10_16-48, 021, 21, trial, compatible, green, green, 0, 0.561166048588
2015-11-10_16-48, 021, 21, trial, compatible, black, black, 0, 0.676583982404
2015-11-10_16-48, 021, 21, trial, incompatible, blue, blue, 0, 0.601320999314
2015-11-10_16-48, 021, 21, trial, compatible, black, black, 0, 0.644437905685
2015-11-10_16-48, 021, 21, trial, incompatible, blue, blue, 0, 0.598522810233
2015-11-10_16-48, 021, 21, trial, incompatible, red, red, 0, 0.451090042534
2015-11-10_16-48, 021, 21, trial, incompatible, red, red, 0, 0.590582810022
2015-11-10_16-48, 021, 21, trial, incompatible, green, green, 0, 0.483629082493
2015-11-10_16-48, 021, 21, trial, compatible, green, green, 0, 0.556530459817
2015-11-10_16-48, 021, 21, trial, incompatible, black, black, 0, 0.531740486615
