time, participant, keyorder, session, condition, correct, response, error, RT
2015-11-04_10-01, 001, 01, practice, control, black, black, 0, 1.76589747102
2015-11-04_10-01, 001, 01, practice, control, green, green, 0, 1.0388438189
2015-11-04_10-01, 001, 01, practice, control, red, red, 0, 0.759851094294
2015-11-04_10-01, 001, 01, practice, control, red, red, 0, 0.774671642945
2015-11-04_10-01, 001, 01, practice, control, blue, blue, 0, 0.706019133213
2015-11-04_10-01, 001, 01, practice, control, red, red, 0, 0.62454839665
2015-11-04_10-01, 001, 01, practice, control, green, green, 0, 0.620440441927
2015-11-04_10-01, 001, 01, practice, control, blue, blue, 0, 0.732534113702
2015-11-04_10-01, 001, 01, practice, control, blue, blue, 0, 0.580443747881
2015-11-04_10-01, 001, 01, practice, control, black, black, 0, 0.623276522442
2015-11-04_10-01, 001, 01, practice, control, black, black, 0, 0.581810515231
2015-11-04_10-01, 001, 01, practice, control, green, green, 0, 0.628447816042
2015-11-04_10-01, 001, 01, practice, control, red, red, 0, 0.661908744939
2015-11-04_10-01, 001, 01, practice, control, red, red, 0, 0.666126132882
2015-11-04_10-01, 001, 01, practice, control, black, black, 0, 0.588936684082
2015-11-04_10-01, 001, 01, practice, control, red, red, 0, 0.663779440788
2015-11-04_10-01, 001, 01, practice, control, green, green, 0, 0.436157577715
2015-11-04_10-01, 001, 01, practice, control, blue, blue, 0, 0.58277513463
2015-11-04_10-01, 001, 01, practice, control, black, black, 0, 0.548070646414
2015-11-04_10-01, 001, 01, practice, control, green, green, 0, 0.771943465115
2015-11-04_10-01, 001, 01, practice, control, black, black, 0, 0.578818320193
2015-11-04_10-01, 001, 01, practice, control, green, green, 0, 0.54661625596
2015-11-04_10-01, 001, 01, practice, control, blue, blue, 0, 0.315134767393
2015-11-04_10-01, 001, 01, practice, incompatible, red, red, 0, 1.15238690689
2015-11-04_10-01, 001, 01, practice, compatible, black, black, 0, 0.824606480436
2015-11-04_10-01, 001, 01, practice, compatible, red, red, 0, 0.787733990035
2015-11-04_10-01, 001, 01, practice, compatible, blue, blue, 0, 0.780889439541
2015-11-04_10-01, 001, 01, practice, incompatible, blue, blue, 0, 0.774381224014
2015-11-04_10-01, 001, 01, practice, incompatible, green, green, 0, 0.745509602956
2015-11-04_10-01, 001, 01, practice, incompatible, blue, blue, 0, 0.616488601727
2015-11-04_10-01, 001, 01, practice, incompatible, red, red, 0, 0.678110983652
2015-11-04_10-01, 001, 01, practice, compatible, red, red, 0, 1.1611404166
2015-11-04_10-01, 001, 01, practice, incompatible, black, black, 0, 0.665277451476
2015-11-04_10-01, 001, 01, practice, compatible, green, green, 0, 0.627118929422
2015-11-04_10-01, 001, 01, practice, compatible, black, black, 0, 0.741490036602
2015-11-04_10-01, 001, 01, practice, incompatible, green, green, 0, 0.743461747733
2015-11-04_10-01, 001, 01, practice, compatible, red, red, 0, 0.593475866914
2015-11-04_10-01, 001, 01, practice, compatible, blue, blue, 0, 0.696003697772
2015-11-04_10-01, 001, 01, practice, incompatible, red, red, 0, 0.679806815929
2015-11-04_10-01, 001, 01, practice, compatible, black, black, 0, 0.6284371023
2015-11-04_10-01, 001, 01, practice, incompatible, green, green, 0, 0.664252375963
2015-11-04_10-01, 001, 01, practice, incompatible, blue, blue, 0, 0.858829232904
2015-11-04_10-01, 001, 01, practice, compatible, blue, blue, 0, 0.58384727408
2015-11-04_10-01, 001, 01, practice, compatible, green, green, 0, 0.665135494397
2015-11-04_10-01, 001, 01, practice, incompatible, black, black, 0, 0.708657774771
2015-11-04_10-01, 001, 01, practice, compatible, green, green, 0, 0.710102599383
2015-11-04_10-01, 001, 01, practice, incompatible, black, black, 0, 0.749971493794
2015-11-04_10-01, 001, 01, trial, incompatible, black, black, 0, 1.55811401411
2015-11-04_10-01, 001, 01, trial, incompatible, green, green, 0, 0.594218176169
2015-11-04_10-01, 001, 01, trial, incompatible, black, black, 0, 0.505575737354
2015-11-04_10-01, 001, 01, trial, compatible, green, green, 0, 0.551278646824
2015-11-04_10-01, 001, 01, trial, compatible, green, green, 0, 0.551065902522
2015-11-04_10-01, 001, 01, trial, compatible, blue, blue, 0, 0.511858964303
2015-11-04_10-01, 001, 01, trial, compatible, blue, blue, 0, 0.785456171995
2015-11-04_10-01, 001, 01, trial, compatible, blue, blue, 0, 0.856114447251
2015-11-04_10-01, 001, 01, trial, compatible, black, black, 0, 0.633070030374
2015-11-04_10-01, 001, 01, trial, incompatible, red, red, 0, 0.630651403156
2015-11-04_10-01, 001, 01, trial, incompatible, blue, blue, 0, 0.662312423425
2015-11-04_10-01, 001, 01, trial, compatible, black, black, 0, 0.47762090649
2015-11-04_10-01, 001, 01, trial, incompatible, green, green, 0, 0.780540095031
2015-11-04_10-01, 001, 01, trial, incompatible, black, black, 0, 0.614544822852
2015-11-04_10-01, 001, 01, trial, incompatible, green, green, 0, 0.597846308312
2015-11-04_10-01, 001, 01, trial, compatible, red, red, 0, 0.548938459502
2015-11-04_10-01, 001, 01, trial, compatible, black, black, 0, 0.470456091642
2015-11-04_10-01, 001, 01, trial, incompatible, blue, blue, 0, 0.635935573679
2015-11-04_10-01, 001, 01, trial, incompatible, blue, blue, 0, 0.593480075884
2015-11-04_10-01, 001, 01, trial, incompatible, red, red, 0, 0.584501194965
2015-11-04_10-01, 001, 01, trial, incompatible, green, green, 0, 0.624235784969
2015-11-04_10-01, 001, 01, trial, compatible, blue, blue, 0, 0.548501874522
2015-11-04_10-01, 001, 01, trial, compatible, green, green, 0, 0.507368375942
2015-11-04_10-01, 001, 01, trial, incompatible, red, red, 0, 0.477425380701
2015-11-04_10-01, 001, 01, trial, incompatible, black, black, 0, 0.471692763556
2015-11-04_10-01, 001, 01, trial, incompatible, red, red, 0, 0.744894710702
2015-11-04_10-01, 001, 01, trial, incompatible, blue, blue, 0, 0.516346491594
2015-11-04_10-01, 001, 01, trial, compatible, black, black, 0, 0.508614613697
2015-11-04_10-01, 001, 01, trial, incompatible, blue, blue, 0, 0.703386613792
2015-11-04_10-01, 001, 01, trial, compatible, red, red, 0, 0.474094554894
2015-11-04_10-01, 001, 01, trial, compatible, green, green, 0, 0.569138837084
2015-11-04_10-01, 001, 01, trial, incompatible, black, black, 0, 0.51598834651
2015-11-04_10-01, 001, 01, trial, compatible, red, red, 0, 0.582720800653
2015-11-04_10-01, 001, 01, trial, compatible, red, red, 0, 0.5886240724
2015-11-04_10-01, 001, 01, trial, compatible, red, red, 0, 0.500511198538
2015-11-04_10-01, 001, 01, trial, compatible, black, black, 0, 0.518911667495
2015-11-04_10-01, 001, 01, trial, compatible, blue, blue, 0, 0.585576778118
2015-11-04_10-01, 001, 01, trial, compatible, green, green, 0, 0.671641414122
2015-11-04_10-01, 001, 01, trial, incompatible, green, green, 0, 0.543086078028
2015-11-04_10-01, 001, 01, trial, incompatible, red, red, 0, 0.694968291151
