time, participant, keyorder, session, condition, correct, response, error, RT
2015-11-19_11-05, 031, 07, practice, control, red, red, 0, 0.935879320074
2015-11-19_11-05, 031, 07, practice, control, blue, blue, 0, 0.593461321396
2015-11-19_11-05, 031, 07, practice, control, red, red, 0, 0.551396676902
2015-11-19_11-05, 031, 07, practice, control, black, black, 0, 0.531430921839
2015-11-19_11-05, 031, 07, practice, control, blue, blue, 0, 0.672943247147
2015-11-19_11-05, 031, 07, practice, control, blue, blue, 0, 0.52181172937
2015-11-19_11-05, 031, 07, practice, control, green, green, 0, 0.758180618131
2015-11-19_11-05, 031, 07, practice, control, red, red, 0, 0.452424216336
2015-11-19_11-05, 031, 07, practice, control, green, green, 0, 0.555889842263
2015-11-19_11-05, 031, 07, practice, control, black, black, 0, 0.464535828048
2015-11-19_11-05, 031, 07, practice, control, black, black, 0, 0.478108684631
2015-11-19_11-05, 031, 07, practice, control, green, green, 0, 0.612909767459
2015-11-19_11-05, 031, 07, practice, control, black, black, 0, 0.483993839738
2015-11-19_11-05, 031, 07, practice, control, red, red, 0, 0.509676012281
2015-11-19_11-05, 031, 07, practice, control, blue, blue, 0, 0.878238011881
2015-11-19_11-05, 031, 07, practice, control, green, green, 0, 0.568158712849
2015-11-19_11-05, 031, 07, practice, control, red, red, 0, 0.409565242346
2015-11-19_11-05, 031, 07, practice, control, black, black, 0, 0.409155833596
2015-11-19_11-05, 031, 07, practice, control, blue, blue, 0, 0.443125663615
2015-11-19_11-05, 031, 07, practice, control, green, green, 0, 0.412883366334
2015-11-19_11-05, 031, 07, practice, control, blue, blue, 0, 0.679720683751
2015-11-19_11-05, 031, 07, practice, control, green, green, 0, 0.590627600654
2015-11-19_11-05, 031, 07, practice, control, red, red, 0, 0.442255574368
2015-11-19_11-05, 031, 07, practice, incompatible, red, red, 0, 1.0164888417
2015-11-19_11-05, 031, 07, practice, incompatible, blue, blue, 0, 0.752357065649
2015-11-19_11-05, 031, 07, practice, compatible, red, red, 0, 0.600430070499
2015-11-19_11-05, 031, 07, practice, compatible, green, green, 0, 0.489970824844
2015-11-19_11-05, 031, 07, practice, incompatible, green, green, 0, 0.557405802508
2015-11-19_11-05, 031, 07, practice, incompatible, green, green, 0, 0.52164107862
2015-11-19_11-05, 031, 07, practice, incompatible, black, black, 0, 0.563918462613
2015-11-19_11-05, 031, 07, practice, compatible, blue, blue, 0, 0.600360432749
2015-11-19_11-05, 031, 07, practice, compatible, black, black, 0, 0.678595383629
2015-11-19_11-05, 031, 07, practice, incompatible, blue, blue, 0, 0.695630231201
2015-11-19_11-05, 031, 07, practice, compatible, black, black, 0, 0.500074420563
2015-11-19_11-05, 031, 07, practice, incompatible, black, black, 0, 0.675218718015
2015-11-19_11-05, 031, 07, practice, compatible, red, red, 0, 0.561332682871
2015-11-19_11-05, 031, 07, practice, incompatible, red, red, 0, 0.597639203757
2015-11-19_11-05, 031, 07, practice, incompatible, blue, blue, 0, 0.600207000124
2015-11-19_11-05, 031, 07, practice, incompatible, black, black, 0, 0.526347366105
2015-11-19_11-05, 031, 07, practice, compatible, black, black, 0, 0.416459379573
2015-11-19_11-05, 031, 07, practice, compatible, green, green, 0, 0.531389215715
2015-11-19_11-05, 031, 07, practice, compatible, green, green, 0, 0.404122784362
2015-11-19_11-05, 031, 07, practice, compatible, blue, blue, 0, 0.519835853876
2015-11-19_11-05, 031, 07, practice, compatible, blue, blue, 0, 0.485755827857
2015-11-19_11-05, 031, 07, practice, compatible, red, red, 0, 0.407621124726
2015-11-19_11-05, 031, 07, practice, incompatible, green, green, 0, 0.565279077109
2015-11-19_11-05, 031, 07, practice, incompatible, red, red, 0, 0.485188394983
2015-11-19_11-05, 031, 07, trial, compatible, blue, blue, 0, 0.487656708851
2015-11-19_11-05, 031, 07, trial, incompatible, red, red, 0, 0.499238767565
2015-11-19_11-05, 031, 07, trial, compatible, red, red, 0, 0.495935948575
2015-11-19_11-05, 031, 07, trial, incompatible, black, black, 0, 0.494893678078
2015-11-19_11-05, 031, 07, trial, compatible, black, black, 0, 0.378224428693
2015-11-19_11-05, 031, 07, trial, incompatible, green, green, 0, 0.484177882362
2015-11-19_11-05, 031, 07, trial, incompatible, black, black, 0, 0.557407333008
2015-11-19_11-05, 031, 07, trial, incompatible, black, black, 0, 0.415898451326
2015-11-19_11-05, 031, 07, trial, compatible, green, green, 0, 0.492448704336
2015-11-19_11-05, 031, 07, trial, incompatible, blue, blue, 0, 0.413504366707
2015-11-19_11-05, 031, 07, trial, compatible, green, green, 0, 0.489248428846
2015-11-19_11-05, 031, 07, trial, incompatible, green, green, 0, 0.530024774969
2015-11-19_11-05, 031, 07, trial, compatible, green, green, 0, 0.457127060196
2015-11-19_11-05, 031, 07, trial, incompatible, red, red, 0, 0.407621507351
2015-11-19_11-05, 031, 07, trial, compatible, blue, blue, 0, 0.49422331908
2015-11-19_11-05, 031, 07, trial, incompatible, red, red, 0, 0.800058541625
2015-11-19_11-05, 031, 07, trial, compatible, black, black, 0, 0.40460948336
2015-11-19_11-05, 031, 07, trial, incompatible, blue, blue, 0, 0.754016127644
2015-11-19_11-05, 031, 07, trial, compatible, red, red, 0, 0.52332807224
2015-11-19_11-05, 031, 07, trial, compatible, green, green, 0, 0.452566170211
2015-11-19_11-05, 031, 07, trial, incompatible, blue, blue, 0, 0.611605781463
2015-11-19_11-05, 031, 07, trial, incompatible, blue, blue, 0, 0.391386728652
2015-11-19_11-05, 031, 07, trial, compatible, black, black, 0, 0.36639213323
2015-11-19_11-05, 031, 07, trial, compatible, black, black, 0, 0.452155230962
2015-11-19_11-05, 031, 07, trial, compatible, blue, blue, 0, 0.508694579161
2015-11-19_11-05, 031, 07, trial, incompatible, green, green, 0, 0.567878631351
2015-11-19_11-05, 031, 07, trial, compatible, blue, blue, 0, 0.487795219101
2015-11-19_11-05, 031, 07, trial, incompatible, red, red, 0, 0.563620780364
2015-11-19_11-05, 031, 07, trial, compatible, green, green, 0, 0.481579475995
2015-11-19_11-05, 031, 07, trial, incompatible, green, green, 0, 0.490504204093
2015-11-19_11-05, 031, 07, trial, compatible, red, red, 0, 0.630192938655
2015-11-19_11-05, 031, 07, trial, compatible, red, red, 0, 0.449751963345
2015-11-19_11-05, 031, 07, trial, compatible, black, black, 0, 0.377245291321
2015-11-19_11-05, 031, 07, trial, incompatible, red, red, 0, 1.03360901464
2015-11-19_11-05, 031, 07, trial, incompatible, black, black, 0, 0.492422303211
2015-11-19_11-05, 031, 07, trial, incompatible, black, black, 0, 0.491132856965
2015-11-19_11-05, 031, 07, trial, incompatible, green, green, 0, 0.603612745239
2015-11-19_11-05, 031, 07, trial, incompatible, blue, blue, 0, 0.647215159603
2015-11-19_11-05, 031, 07, trial, compatible, blue, blue, 0, 0.411292028964
2015-11-19_11-05, 031, 07, trial, compatible, red, red, 0, 0.487817411351
