time, participant, keyorder, session, condition, correct, response, error, RT
2015-11-19_14-22, 034, 10, practice, control, green, green, 0, 1.45358816158
2015-11-19_14-22, 034, 10, practice, control, green, green, 0, 0.720040558252
2015-11-19_14-22, 034, 10, practice, control, green, green, 0, 0.716853292008
2015-11-19_14-22, 034, 10, practice, control, red, X, 1, -1
2015-11-19_14-22, 034, 10, practice, control, black, black, 0, 1.22105317531
2015-11-19_14-22, 034, 10, practice, control, red, red, 0, 0.942977013801
2015-11-19_14-22, 034, 10, practice, control, blue, blue, 0, 1.56415607274
2015-11-19_14-22, 034, 10, practice, control, black, black, 0, 1.03177203203
2015-11-19_14-22, 034, 10, practice, control, red, red, 0, 0.663510010425
2015-11-19_14-22, 034, 10, practice, control, blue, blue, 0, 0.994079643395
2015-11-19_14-22, 034, 10, practice, control, black, black, 0, 1.1106467319
2015-11-19_14-22, 034, 10, practice, control, blue, blue, 0, 0.893834954706
2015-11-19_14-22, 034, 10, practice, control, red, red, 0, 0.865565854547
2015-11-19_14-22, 034, 10, practice, control, blue, blue, 0, 1.03060043428
2015-11-19_14-22, 034, 10, practice, control, black, black, 0, 0.482493184492
2015-11-19_14-22, 034, 10, practice, control, black, black, 0, 0.619132780441
2015-11-19_14-22, 034, 10, practice, control, green, green, 0, 0.617020307822
2015-11-19_14-22, 034, 10, practice, control, red, red, 0, 0.533275556958
2015-11-19_14-22, 034, 10, practice, control, green, green, 0, 1.0321282559
2015-11-19_14-22, 034, 10, practice, control, red, red, 0, 1.11824719488
2015-11-19_14-22, 034, 10, practice, control, blue, blue, 0, 0.77057460709
2015-11-19_14-22, 034, 10, practice, control, blue, blue, 0, 0.839225949629
2015-11-19_14-22, 034, 10, practice, control, black, black, 0, 0.62046852431
2015-11-19_14-22, 034, 10, practice, incompatible, green, green, 0, 1.38053930994
2015-11-19_14-22, 034, 10, practice, compatible, red, red, 0, 1.46646004917
2015-11-19_14-22, 034, 10, practice, compatible, blue, blue, 0, 0.968293779475
2015-11-19_14-22, 034, 10, practice, incompatible, black, black, 0, 1.49270774146
2015-11-19_14-22, 034, 10, practice, incompatible, red, red, 0, 1.00474684574
2015-11-19_14-22, 034, 10, practice, compatible, green, green, 0, 0.858724136939
2015-11-19_14-22, 034, 10, practice, incompatible, black, black, 0, 1.38795266929
2015-11-19_14-22, 034, 10, practice, incompatible, blue, blue, 0, 1.0393464765
2015-11-19_14-22, 034, 10, practice, incompatible, red, red, 0, 0.809021914847
2015-11-19_14-22, 034, 10, practice, compatible, green, green, 0, 0.694691269455
2015-11-19_14-22, 034, 10, practice, incompatible, blue, blue, 0, 2.28982466209
2015-11-19_14-22, 034, 10, practice, incompatible, green, green, 0, 1.30584517079
2015-11-19_14-22, 034, 10, practice, compatible, blue, blue, 0, 0.809689212845
2015-11-19_14-22, 034, 10, practice, incompatible, green, green, 0, 0.700254636937
2015-11-19_14-22, 034, 10, practice, compatible, black, black, 0, 1.080094891
2015-11-19_14-22, 034, 10, practice, incompatible, black, black, 0, 0.854661042078
2015-11-19_14-22, 034, 10, practice, compatible, blue, blue, 0, 0.696175854449
2015-11-19_14-22, 034, 10, practice, incompatible, blue, blue, 0, 0.813106436712
2015-11-19_14-22, 034, 10, practice, compatible, black, black, 0, 1.00394333324
2015-11-19_14-22, 034, 10, practice, incompatible, red, red, 0, 0.5368485092
2015-11-19_14-22, 034, 10, practice, compatible, red, red, 0, 0.450487751219
2015-11-19_14-22, 034, 10, practice, compatible, red, red, 0, 0.541069628183
2015-11-19_14-22, 034, 10, practice, compatible, black, black, 0, 0.968877665222
2015-11-19_14-22, 034, 10, practice, compatible, green, green, 0, 0.509733023406
2015-11-19_14-22, 034, 10, trial, compatible, blue, blue, 0, 1.59765029988
2015-11-19_14-22, 034, 10, trial, compatible, red, red, 0, 1.20053605762
2015-11-19_14-22, 034, 10, trial, incompatible, green, green, 0, 1.00389320936
2015-11-19_14-22, 034, 10, trial, incompatible, green, green, 0, 1.00657464535
2015-11-19_14-22, 034, 10, trial, incompatible, blue, blue, 0, 0.745785481296
2015-11-19_14-22, 034, 10, trial, incompatible, red, red, 0, 0.847203680853
2015-11-19_14-22, 034, 10, trial, compatible, green, green, 0, 1.08638409811
2015-11-19_14-22, 034, 10, trial, incompatible, black, black, 0, 1.08989162147
2015-11-19_14-22, 034, 10, trial, incompatible, blue, blue, 0, 0.961763135994
2015-11-19_14-22, 034, 10, trial, incompatible, green, green, 0, 0.975073129204
2015-11-19_14-22, 034, 10, trial, compatible, blue, blue, 0, 0.932090567338
2015-11-19_14-22, 034, 10, trial, incompatible, red, red, 0, 0.735281659829
2015-11-19_14-22, 034, 10, trial, compatible, green, green, 0, 0.655738896701
2015-11-19_14-22, 034, 10, trial, compatible, red, red, 0, 1.08388249586
2015-11-19_14-22, 034, 10, trial, incompatible, red, red, 0, 0.782039965183
2015-11-19_14-22, 034, 10, trial, compatible, red, red, 0, 0.62213562143
2015-11-19_14-22, 034, 10, trial, incompatible, blue, blue, 0, 0.696682067322
2015-11-19_14-22, 034, 10, trial, compatible, green, green, 0, 0.707042787042
2015-11-19_14-22, 034, 10, trial, compatible, green, green, 0, 0.741042079182
2015-11-19_14-22, 034, 10, trial, compatible, black, black, 0, 0.821130848184
2015-11-19_14-22, 034, 10, trial, compatible, blue, blue, 0, 0.820945657684
2015-11-19_14-22, 034, 10, trial, compatible, red, red, 0, 0.589592217406
2015-11-19_14-22, 034, 10, trial, incompatible, red, red, 0, 0.61462507533
2015-11-19_14-22, 034, 10, trial, compatible, blue, blue, 0, 1.05264958246
2015-11-19_14-22, 034, 10, trial, compatible, green, green, 0, 0.781149596809
2015-11-19_14-22, 034, 10, trial, incompatible, blue, blue, 0, 1.49886149931
2015-11-19_14-22, 034, 10, trial, incompatible, black, black, 0, 1.6879865316
2015-11-19_14-22, 034, 10, trial, incompatible, red, red, 0, 0.575122105201
2015-11-19_14-22, 034, 10, trial, compatible, black, black, 0, 0.656513329697
2015-11-19_14-22, 034, 10, trial, compatible, black, black, 0, 0.585876163419
2015-11-19_14-22, 034, 10, trial, compatible, black, black, 0, 0.727520876975
2015-11-19_14-22, 034, 10, trial, incompatible, blue, blue, 0, 1.8471692446
2015-11-19_14-22, 034, 10, trial, incompatible, black, black, 0, 1.06891994529
2015-11-19_14-22, 034, 10, trial, compatible, blue, blue, 0, 0.998683387381
2015-11-19_14-22, 034, 10, trial, compatible, red, red, 0, 0.696667910197
2015-11-19_14-22, 034, 10, trial, incompatible, black, black, 0, 0.922650443365
2015-11-19_14-22, 034, 10, trial, compatible, black, black, 0, 0.699597669813
2015-11-19_14-22, 034, 10, trial, incompatible, green, green, 0, 0.621009938684
2015-11-19_14-22, 034, 10, trial, incompatible, green, green, 0, 0.46544838867
2015-11-19_14-22, 034, 10, trial, incompatible, black, black, 0, 0.999422236251
