time, participant, keyorder, session, condition, correct, response, error, RT
2015-11-12_11-48, 024, 24, practice, control, red, X, 1, -1
2015-11-12_11-48, 024, 24, practice, control, green, green, 0, 1.08090963216
2015-11-12_11-48, 024, 24, practice, control, green, green, 0, 0.928247068294
2015-11-12_11-48, 024, 24, practice, control, blue, blue, 0, 1.2421706404
2015-11-12_11-48, 024, 24, practice, control, black, black, 0, 0.583495823219
2015-11-12_11-48, 024, 24, practice, control, black, black, 0, 0.551001799888
2015-11-12_11-48, 024, 24, practice, control, black, black, 0, 0.398809869997
2015-11-12_11-48, 024, 24, practice, control, red, red, 0, 1.09014094531
2015-11-12_11-48, 024, 24, practice, control, blue, blue, 0, 1.00169236915
2015-11-12_11-48, 024, 24, practice, control, green, green, 0, 0.933458861235
2015-11-12_11-48, 024, 24, practice, control, red, red, 0, 1.4731179998
2015-11-12_11-48, 024, 24, practice, control, blue, blue, 0, 0.742200868108
2015-11-12_11-48, 024, 24, practice, control, green, green, 0, 1.01579493521
2015-11-12_11-48, 024, 24, practice, control, green, green, 0, 0.748511572239
2015-11-12_11-48, 024, 24, practice, control, black, black, 0, 0.666303296426
2015-11-12_11-48, 024, 24, practice, control, green, green, 0, 0.823710845551
2015-11-12_11-48, 024, 24, practice, control, black, black, 0, 0.544166511065
2015-11-12_11-48, 024, 24, practice, control, red, red, 0, 0.69619850193
2015-11-12_11-48, 024, 24, practice, control, red, red, 0, 0.580549195407
2015-11-12_11-48, 024, 24, practice, control, blue, blue, 0, 0.702136142547
2015-11-12_11-48, 024, 24, practice, control, blue, blue, 0, 0.47141529966
2015-11-12_11-48, 024, 24, practice, control, black, black, 0, 0.587550162694
2015-11-12_11-48, 024, 24, practice, control, blue, blue, 0, 1.03885408663
2015-11-12_11-48, 024, 24, practice, incompatible, green, X, 1, -1
2015-11-12_11-48, 024, 24, practice, compatible, blue, blue, 0, 1.17322238106
2015-11-12_11-48, 024, 24, practice, incompatible, red, red, 0, 1.31488282362
2015-11-12_11-48, 024, 24, practice, compatible, black, black, 0, 0.92567197348
2015-11-12_11-48, 024, 24, practice, compatible, red, red, 0, 1.01667651299
2015-11-12_11-48, 024, 24, practice, compatible, blue, blue, 0, 0.855779385161
2015-11-12_11-48, 024, 24, practice, incompatible, blue, blue, 0, 1.2085073021
2015-11-12_11-48, 024, 24, practice, incompatible, green, green, 0, 1.78403142763
2015-11-12_11-48, 024, 24, practice, incompatible, green, green, 0, 1.08926778537
2015-11-12_11-48, 024, 24, practice, incompatible, blue, blue, 0, 1.17261400056
2015-11-12_11-48, 024, 24, practice, compatible, green, green, 0, 1.23555345025
2015-11-12_11-48, 024, 24, practice, compatible, black, black, 0, 0.904651470673
2015-11-12_11-48, 024, 24, practice, compatible, green, green, 0, 1.577526807
2015-11-12_11-48, 024, 24, practice, compatible, green, green, 0, 0.701609644706
2015-11-12_11-48, 024, 24, practice, incompatible, red, red, 0, 0.942240585026
2015-11-12_11-48, 024, 24, practice, incompatible, blue, blue, 0, 2.0454609458
2015-11-12_11-48, 024, 24, practice, incompatible, black, black, 0, 0.965630710742
2015-11-12_11-48, 024, 24, practice, compatible, blue, blue, 0, 0.889863998262
2015-11-12_11-48, 024, 24, practice, incompatible, red, blue, 1, 0.860776140466
2015-11-12_11-48, 024, 24, practice, incompatible, black, black, 0, 0.955624573369
2015-11-12_11-48, 024, 24, practice, incompatible, black, black, 0, 1.58364657914
2015-11-12_11-48, 024, 24, practice, compatible, black, black, 0, 0.596257273783
2015-11-12_11-48, 024, 24, practice, compatible, red, red, 0, 1.50707060581
2015-11-12_11-48, 024, 24, practice, compatible, red, red, 0, 0.708039346531
2015-11-12_11-48, 024, 24, trial, compatible, blue, blue, 0, 1.30846613119
2015-11-12_11-48, 024, 24, trial, compatible, green, green, 0, 0.979924591427
2015-11-12_11-48, 024, 24, trial, compatible, red, red, 0, 0.899887736579
2015-11-12_11-48, 024, 24, trial, compatible, black, black, 0, 0.941883974569
2015-11-12_11-48, 024, 24, trial, incompatible, green, green, 0, 1.77391968459
2015-11-12_11-48, 024, 24, trial, incompatible, green, green, 0, 0.939060553374
2015-11-12_11-48, 024, 24, trial, compatible, black, black, 0, 0.777975554583
2015-11-12_11-48, 024, 24, trial, incompatible, black, black, 0, 1.28915024167
2015-11-12_11-48, 024, 24, trial, incompatible, black, black, 0, 0.783381723179
2015-11-12_11-48, 024, 24, trial, incompatible, red, red, 0, 1.08585702829
2015-11-12_11-48, 024, 24, trial, compatible, black, black, 0, 0.745413805877
2015-11-12_11-48, 024, 24, trial, incompatible, blue, blue, 0, 1.20932459816
2015-11-12_11-48, 024, 24, trial, compatible, black, black, 0, 0.744030983786
2015-11-12_11-48, 024, 24, trial, compatible, blue, blue, 0, 0.634342275634
2015-11-12_11-48, 024, 24, trial, compatible, green, green, 0, 0.862072870974
2015-11-12_11-48, 024, 24, trial, compatible, red, red, 0, 1.16288373887
2015-11-12_11-48, 024, 24, trial, compatible, red, red, 0, 0.745327331666
2015-11-12_11-48, 024, 24, trial, incompatible, red, red, 0, 0.981163162292
2015-11-12_11-48, 024, 24, trial, compatible, green, green, 0, 0.836760033304
2015-11-12_11-48, 024, 24, trial, compatible, blue, blue, 0, 1.70476327494
2015-11-12_11-48, 024, 24, trial, compatible, green, green, 0, 1.42782694138
2015-11-12_11-48, 024, 24, trial, incompatible, blue, blue, 0, 1.58749047253
2015-11-12_11-48, 024, 24, trial, incompatible, red, black, 1, 1.32201273696
2015-11-12_11-48, 024, 24, trial, compatible, blue, X, 1, -1
2015-11-12_11-48, 024, 24, trial, compatible, red, red, 0, 1.25392768919
2015-11-12_11-48, 024, 24, trial, incompatible, red, red, 0, 1.16555028207
2015-11-12_11-48, 024, 24, trial, incompatible, green, green, 0, 0.86155326046
2015-11-12_11-48, 024, 24, trial, incompatible, blue, blue, 0, 1.54179612289
2015-11-12_11-48, 024, 24, trial, compatible, black, black, 0, 0.773023566901
2015-11-12_11-48, 024, 24, trial, incompatible, black, black, 0, 1.01312341783
2015-11-12_11-48, 024, 24, trial, incompatible, black, black, 0, 1.65431246116
2015-11-12_11-48, 024, 24, trial, compatible, blue, blue, 0, 1.08093947724
2015-11-12_11-48, 024, 24, trial, incompatible, black, black, 0, 1.00934380615
2015-11-12_11-48, 024, 24, trial, incompatible, green, green, 0, 1.28454147242
2015-11-12_11-48, 024, 24, trial, incompatible, green, green, 0, 0.818512827263
2015-11-12_11-48, 024, 24, trial, compatible, red, red, 0, 1.20342215944
2015-11-12_11-48, 024, 24, trial, incompatible, red, red, 0, 0.739892083247
2015-11-12_11-48, 024, 24, trial, incompatible, blue, blue, 0, 1.12540788277
2015-11-12_11-48, 024, 24, trial, incompatible, blue, blue, 0, 0.741260748056
2015-11-12_11-48, 024, 24, trial, compatible, green, green, 0, 0.937519705407
