time, participant, keyorder, session, condition, correct, response, error, RT
2015-11-10_15-01, 019, 19, practice, control, green, green, 0, 1.0369006641
2015-11-10_15-01, 019, 19, practice, control, blue, blue, 0, 0.778395516165
2015-11-10_15-01, 019, 19, practice, control, red, red, 0, 1.03226890165
2015-11-10_15-01, 019, 19, practice, control, blue, blue, 0, 1.05019445367
2015-11-10_15-01, 019, 19, practice, control, black, black, 0, 0.662465237867
2015-11-10_15-01, 019, 19, practice, control, blue, blue, 0, 0.66709240873
2015-11-10_15-01, 019, 19, practice, control, red, red, 0, 0.639730764698
2015-11-10_15-01, 019, 19, practice, control, black, black, 0, 0.736867298572
2015-11-10_15-01, 019, 19, practice, control, green, green, 0, 0.62319569799
2015-11-10_15-01, 019, 19, practice, control, black, black, 0, 0.621450130016
2015-11-10_15-01, 019, 19, practice, control, green, green, 0, 0.657831179626
2015-11-10_15-01, 019, 19, practice, control, red, red, 0, 0.39654888738
2015-11-10_15-01, 019, 19, practice, control, blue, blue, 0, 0.436013187038
2015-11-10_15-01, 019, 19, practice, control, red, red, 0, 1.34588723983
2015-11-10_15-01, 019, 19, practice, control, green, green, 0, 0.471988646535
2015-11-10_15-01, 019, 19, practice, control, black, black, 0, 0.359218909987
2015-11-10_15-01, 019, 19, practice, control, green, green, 0, 0.734802232735
2015-11-10_15-01, 019, 19, practice, control, red, red, 0, 0.432800224684
2015-11-10_15-01, 019, 19, practice, control, red, red, 0, 0.611886621497
2015-11-10_15-01, 019, 19, practice, control, blue, blue, 0, 0.476267239494
2015-11-10_15-01, 019, 19, practice, control, blue, blue, 0, 0.513116630878
2015-11-10_15-01, 019, 19, practice, control, green, green, 0, 0.353427389422
2015-11-10_15-01, 019, 19, practice, control, black, black, 0, 0.423710797419
2015-11-10_15-01, 019, 19, practice, incompatible, green, green, 0, 0.50111996437
2015-11-10_15-01, 019, 19, practice, compatible, blue, blue, 0, 0.609531137841
2015-11-10_15-01, 019, 19, practice, compatible, green, green, 0, 0.622728886741
2015-11-10_15-01, 019, 19, practice, compatible, black, black, 0, 0.543791869524
2015-11-10_15-01, 019, 19, practice, incompatible, red, red, 0, 0.48024508356
2015-11-10_15-01, 019, 19, practice, incompatible, green, green, 0, 0.435756440846
2015-11-10_15-01, 019, 19, practice, compatible, green, green, 0, 0.512126761449
2015-11-10_15-01, 019, 19, practice, compatible, blue, blue, 0, 0.464473368032
2015-11-10_15-01, 019, 19, practice, incompatible, black, black, 0, 0.400128028723
2015-11-10_15-01, 019, 19, practice, compatible, black, black, 0, 0.555661884784
2015-11-10_15-01, 019, 19, practice, incompatible, blue, blue, 0, 0.630482162451
2015-11-10_15-01, 019, 19, practice, compatible, red, red, 0, 0.361328361156
