time, participant, keyorder, session, condition, correct, response, error, RT
2015-11-27_16-08, 048, 24, practice, control, red, green, 1, 1.84840891595
2015-11-27_16-08, 048, 24, practice, control, black, black, 0, 0.732735835051
2015-11-27_16-08, 048, 24, practice, control, blue, blue, 0, 0.644652283242
2015-11-27_16-08, 048, 24, practice, control, green, red, 1, 0.473211293085
2015-11-27_16-08, 048, 24, practice, control, blue, blue, 0, 1.14680451674
2015-11-27_16-08, 048, 24, practice, control, blue, blue, 0, 1.12531891318
2015-11-27_16-08, 048, 24, practice, control, red, red, 0, 1.45960573378
2015-11-27_16-08, 048, 24, practice, control, green, green, 0, 1.01352329616
2015-11-27_16-08, 048, 24, practice, control, black, black, 0, 0.657345295543
2015-11-27_16-08, 048, 24, practice, control, red, green, 1, 0.928718791658
2015-11-27_16-08, 048, 24, practice, control, green, green, 0, 1.11038604756
2015-11-27_16-08, 048, 24, practice, control, black, black, 0, 0.699014449235
2015-11-27_16-08, 048, 24, practice, control, green, red, 1, 1.42340114878
2015-11-27_16-08, 048, 24, practice, control, black, black, 0, 0.72601321414
2015-11-27_16-08, 048, 24, practice, control, green, green, 0, 1.58215486592
2015-11-27_16-08, 048, 24, practice, control, blue, blue, 0, 1.00881822676
2015-11-27_16-08, 048, 24, practice, control, red, red, 0, 0.783257651238
2015-11-27_16-08, 048, 24, practice, control, black, black, 0, 0.663665400962
2015-11-27_16-08, 048, 24, practice, control, blue, green, 1, 1.7031119192
2015-11-27_16-08, 048, 24, practice, control, black, black, 0, 1.10491573958
2015-11-27_16-08, 048, 24, practice, control, red, red, 0, 0.963004158306
2015-11-27_16-08, 048, 24, practice, control, green, green, 0, 0.882050716952
2015-11-27_16-08, 048, 24, practice, control, red, red, 0, 1.01191361681
2015-11-27_16-08, 048, 24, practice, incompatible, green, green, 0, 2.99405486148
2015-11-27_16-08, 048, 24, practice, compatible, blue, blue, 0, 0.822518599124
2015-11-27_16-08, 048, 24, practice, compatible, green, green, 0, 0.708605566958
2015-11-27_16-08, 048, 24, practice, compatible, red, red, 0, 0.89023953498
2015-11-27_16-08, 048, 24, practice, compatible, black, black, 0, 0.43225419389
2015-11-27_16-08, 048, 24, practice, compatible, red, red, 0, 0.673457776431
2015-11-27_16-08, 048, 24, practice, compatible, green, green, 0, 0.700802811793
2015-11-27_16-08, 048, 24, practice, incompatible, blue, blue, 0, 0.669034697448
2015-11-27_16-08, 048, 24, practice, compatible, green, green, 0, 1.61547947554
2015-11-27_16-08, 048, 24, practice, compatible, black, black, 0, 0.591670225026
2015-11-27_16-08, 048, 24, practice, compatible, black, black, 0, 0.620520102052
2015-11-27_16-08, 048, 24, practice, incompatible, red, red, 0, 0.822653663733
2015-11-27_16-08, 048, 24, practice, incompatible, black, black, 0, 0.706291485496
2015-11-27_16-08, 048, 24, practice, incompatible, black, red, 1, 1.06065893164
2015-11-27_16-08, 048, 24, practice, incompatible, red, black, 1, 1.49931778981
2015-11-27_16-08, 048, 24, practice, incompatible, green, green, 0, 1.40993792385
2015-11-27_16-08, 048, 24, practice, incompatible, blue, blue, 0, 1.20068917386
2015-11-27_16-08, 048, 24, practice, compatible, blue, blue, 0, 0.634435965601
2015-11-27_16-08, 048, 24, practice, compatible, blue, blue, 0, 0.747000647392
2015-11-27_16-08, 048, 24, practice, incompatible, blue, blue, 0, 1.51124288519
2015-11-27_16-08, 048, 24, practice, incompatible, black, black, 0, 0.717898241635
2015-11-27_16-08, 048, 24, practice, compatible, red, red, 0, 0.826903416178
2015-11-27_16-08, 048, 24, practice, incompatible, red, red, 0, 0.953757015325
2015-11-27_16-08, 048, 24, practice, incompatible, green, green, 0, 0.887894843975
2015-11-27_16-08, 048, 24, trial, compatible, black, black, 0, 0.438529150233
2015-11-27_16-08, 048, 24, trial, incompatible, black, black, 0, 0.601757599967
2015-11-27_16-08, 048, 24, trial, incompatible, black, black, 0, 0.476001735561
2015-11-27_16-08, 048, 24, trial, compatible, blue, green, 1, 1.50879603484
2015-11-27_16-08, 048, 24, trial, incompatible, blue, blue, 0, 1.20327568026
2015-11-27_16-08, 048, 24, trial, compatible, green, green, 0, 0.713709325657
2015-11-27_16-08, 048, 24, trial, incompatible, green, green, 0, 0.671508713772
2015-11-27_16-08, 048, 24, trial, incompatible, red, red, 0, 0.712766551728
2015-11-27_16-08, 048, 24, trial, compatible, blue, blue, 0, 0.938203158599
2015-11-27_16-08, 048, 24, trial, incompatible, green, green, 0, 1.09567012708
2015-11-27_16-08, 048, 24, trial, compatible, red, red, 0, 1.42678426853
2015-11-27_16-08, 048, 24, trial, incompatible, red, red, 0, 0.623946075168
2015-11-27_16-08, 048, 24, trial, compatible, blue, blue, 0, 1.38912573023
2015-11-27_16-08, 048, 24, trial, incompatible, blue, blue, 0, 0.863628363415
2015-11-27_16-08, 048, 24, trial, compatible, green, green, 0, 0.894743729252
2015-11-27_16-08, 048, 24, trial, incompatible, blue, blue, 0, 1.80954474426
2015-11-27_16-08, 048, 24, trial, compatible, blue, blue, 0, 0.557234488997
2015-11-27_16-08, 048, 24, trial, compatible, black, black, 0, 0.594901062304
2015-11-27_16-08, 048, 24, trial, compatible, black, black, 0, 0.510626868139
2015-11-27_16-08, 048, 24, trial, compatible, red, red, 0, 0.972774341857
2015-11-27_16-08, 048, 24, trial, compatible, green, green, 0, 0.629082356506
2015-11-27_16-08, 048, 24, trial, compatible, black, black, 0, 0.634810167266
2015-11-27_16-08, 048, 24, trial, incompatible, red, red, 0, 0.900986545575
2015-11-27_16-08, 048, 24, trial, compatible, red, red, 0, 0.515969381274
2015-11-27_16-08, 048, 24, trial, incompatible, red, red, 0, 0.738274249263
2015-11-27_16-08, 048, 24, trial, compatible, green, green, 0, 0.737869055435
2015-11-27_16-08, 048, 24, trial, incompatible, green, green, 0, 0.663191718282
2015-11-27_16-08, 048, 24, trial, incompatible, blue, blue, 0, 0.743072295149
2015-11-27_16-08, 048, 24, trial, compatible, green, green, 0, 0.862752930481
2015-11-27_16-08, 048, 24, trial, compatible, blue, blue, 0, 0.776433253596
2015-11-27_16-08, 048, 24, trial, incompatible, green, green, 0, 0.900871759789
2015-11-27_16-08, 048, 24, trial, compatible, red, red, 0, 1.43206709306
2015-11-27_16-08, 048, 24, trial, compatible, red, red, 0, 0.543351913326
2015-11-27_16-08, 048, 24, trial, incompatible, black, black, 0, 0.633099476424
2015-11-27_16-08, 048, 24, trial, incompatible, black, black, 0, 0.557570046113
2015-11-27_16-08, 048, 24, trial, incompatible, blue, blue, 0, 0.740543946886
2015-11-27_16-08, 048, 24, trial, compatible, black, black, 0, 0.61977284658
2015-11-27_16-08, 048, 24, trial, incompatible, red, red, 0, 1.01332356889
2015-11-27_16-08, 048, 24, trial, incompatible, green, green, 0, 0.820441359003
2015-11-27_16-08, 048, 24, trial, incompatible, black, black, 0, 0.575448315021
