time, participant, keyorder, session, condition, correct, response, error, RT
2015-12-03_16-46, 062, 14, practice, compatible, black, black, 0, 0.613312207097
2015-12-03_16-46, 062, 14, practice, incompatible, green, green, 0, 0.704608310094
2015-12-03_16-46, 062, 14, practice, incompatible, black, black, 0, 0.547278817339
2015-12-03_16-46, 062, 14, practice, incompatible, red, red, 0, 0.47262593859
2015-12-03_16-46, 062, 14, practice, compatible, green, green, 0, 0.585700532927
2015-12-03_16-46, 062, 14, practice, compatible, red, red, 0, 0.654714987129
2015-12-03_16-46, 062, 14, practice, compatible, green, green, 0, 0.620418397426
2015-12-03_16-46, 062, 14, practice, incompatible, blue, blue, 0, 0.468181317287
2015-12-03_16-46, 062, 14, practice, compatible, blue, red, 1, 0.551318234273
2015-12-03_16-46, 062, 14, practice, compatible, green, green, 0, 0.473044917613
2015-12-03_16-46, 062, 14, practice, compatible, black, black, 0, 0.586858369021
2015-12-03_16-46, 062, 14, trial, compatible, blue, blue, 0, 0.642229412249
2015-12-03_16-46, 062, 14, trial, compatible, black, black, 0, 0.5460785094
2015-12-03_16-46, 062, 14, trial, incompatible, black, black, 0, 0.849903347851
2015-12-03_16-46, 062, 14, trial, incompatible, blue, blue, 0, 0.603164496904
2015-12-03_16-46, 062, 14, trial, incompatible, black, black, 0, 0.574220507704
2015-12-03_16-46, 062, 14, trial, incompatible, green, green, 0, 0.546936746796
2015-12-03_16-46, 062, 14, trial, incompatible, green, green, 0, 0.544180668348
2015-12-03_16-46, 062, 14, trial, incompatible, green, green, 0, 0.584068619199
2015-12-03_16-46, 062, 14, trial, incompatible, green, green, 0, 0.473476523399
2015-12-03_16-46, 062, 14, trial, incompatible, black, black, 0, 0.575496193604
2015-12-03_16-46, 062, 14, trial, compatible, blue, blue, 0, 0.506870490713
2015-12-03_16-46, 062, 14, trial, incompatible, black, black, 0, 0.553970620196
2015-12-03_16-46, 062, 14, trial, incompatible, black, black, 0, 0.513436025918
2015-12-03_16-46, 062, 14, trial, incompatible, blue, blue, 0, 0.584936804953
2015-12-03_16-46, 062, 14, trial, incompatible, green, green, 0, 0.55257019716
2015-12-03_16-46, 062, 14, trial, incompatible, blue, blue, 0, 0.591084891654
2015-12-03_16-46, 062, 14, trial, compatible, blue, blue, 0, 0.581416233275
2015-12-03_16-46, 062, 14, trial, compatible, green, green, 0, 0.436217618084
2015-12-03_16-46, 062, 14, trial, compatible, black, black, 0, 0.505853079554
2015-12-03_16-46, 062, 14, trial, compatible, black, black, 0, 0.514919479501
2015-12-03_16-46, 062, 14, trial, compatible, red, red, 0, 0.657756506993
2015-12-03_16-46, 062, 14, trial, compatible, green, green, 0, 0.475777273048
2015-12-03_16-46, 062, 14, trial, incompatible, red, red, 0, 0.818108005522
2015-12-03_16-46, 062, 14, trial, incompatible, blue, blue, 0, 0.524698717731
2015-12-03_16-46, 062, 14, trial, compatible, red, red, 0, 0.653150798775
2015-12-03_16-46, 062, 14, trial, compatible, red, red, 0, 0.576147428579
2015-12-03_16-46, 062, 14, trial, compatible, green, green, 0, 0.546265615099
2015-12-03_16-46, 062, 14, trial, compatible, red, red, 0, 0.737987737499
2015-12-03_16-46, 062, 14, trial, compatible, green, green, 0, 0.509465099622
2015-12-03_16-46, 062, 14, trial, incompatible, blue, blue, 0, 0.505371731961
2015-12-03_16-46, 062, 14, trial, incompatible, red, red, 0, 0.551654182753
2015-12-03_16-46, 062, 14, trial, compatible, red, red, 0, 0.551651504346
2015-12-03_16-46, 062, 14, trial, incompatible, red, red, 0, 0.473685821598
2015-12-03_16-46, 062, 14, trial, compatible, blue, blue, 0, 0.552586650221
2015-12-03_16-46, 062, 14, trial, compatible, black, black, 0, 0.45911338682
2015-12-03_16-46, 062, 14, trial, compatible, green, green, 0, 0.500361202008
2015-12-03_16-46, 062, 14, trial, compatible, black, black, 0, 0.581091763674
2015-12-03_16-46, 062, 14, trial, incompatible, red, red, 0, 0.537487334972
2015-12-03_16-46, 062, 14, trial, compatible, blue, blue, 0, 0.611836406104
2015-12-03_16-46, 062, 14, trial, incompatible, red, red, 0, 0.474747235119
