time, participant, keyorder, session, condition, correct, response, error, RT
2015-12-04_16-55, 065, 17, practice, control, red, red, 0, 1.72106428781
2015-12-04_16-55, 065, 17, practice, control, red, red, 0, 0.746841933279
2015-12-04_16-55, 065, 17, practice, control, blue, blue, 0, 0.929104109256
2015-12-04_16-55, 065, 17, practice, control, black, black, 0, 1.04092649378
2015-12-04_16-55, 065, 17, practice, control, red, red, 0, 0.745388308093
2015-12-04_16-55, 065, 17, practice, control, blue, blue, 0, 0.771838240865
2015-12-04_16-55, 065, 17, practice, control, green, green, 0, 0.669569835613
2015-12-04_16-55, 065, 17, practice, control, green, green, 0, 0.583437473455
2015-12-04_16-55, 065, 17, practice, control, green, green, 0, 0.473610523343
2015-12-04_16-55, 065, 17, practice, control, black, black, 0, 1.43162069068
2015-12-04_16-55, 065, 17, practice, control, black, black, 0, 0.562342881063
2015-12-04_16-55, 065, 17, practice, control, blue, blue, 0, 0.432573065806
2015-12-04_16-55, 065, 17, practice, control, blue, blue, 0, 0.578396657925
2015-12-04_16-55, 065, 17, practice, control, black, black, 0, 0.433194462832
2015-12-04_16-55, 065, 17, practice, control, black, black, 0, 0.501082087925
2015-12-04_16-55, 065, 17, practice, control, green, green, 0, 0.701875210927
2015-12-04_16-55, 065, 17, practice, control, blue, blue, 0, 0.65838736758
2015-12-04_16-55, 065, 17, practice, control, red, red, 0, 0.55959442365
2015-12-04_16-55, 065, 17, practice, control, green, green, 0, 0.540349864892
2015-12-04_16-55, 065, 17, practice, control, green, green, 0, 0.465821250401
2015-12-04_16-55, 065, 17, practice, control, red, red, 0, 0.389110476279
2015-12-04_16-55, 065, 17, practice, control, red, red, 0, 0.392866025424
2015-12-04_16-55, 065, 17, practice, control, blue, blue, 0, 0.519253359332
2015-12-04_16-55, 065, 17, practice, incompatible, blue, blue, 0, 1.18209075611
2015-12-04_16-55, 065, 17, practice, incompatible, blue, blue, 0, 1.08948040648
2015-12-04_16-55, 065, 17, practice, incompatible, black, black, 0, 0.711183156773
2015-12-04_16-55, 065, 17, practice, incompatible, green, green, 0, 0.554451062305
2015-12-04_16-55, 065, 17, practice, incompatible, red, red, 0, 0.667072385866
2015-12-04_16-55, 065, 17, practice, compatible, red, red, 0, 0.519931386136
2015-12-04_16-55, 065, 17, practice, compatible, black, black, 0, 0.664164752861
2015-12-04_16-55, 065, 17, practice, compatible, black, black, 0, 0.592232690228
2015-12-04_16-55, 065, 17, practice, incompatible, green, green, 0, 0.612014083979
2015-12-04_16-55, 065, 17, practice, incompatible, red, red, 0, 0.777993285545
2015-12-04_16-55, 065, 17, practice, incompatible, black, black, 0, 0.948119853099
2015-12-04_16-55, 065, 17, practice, incompatible, red, red, 0, 0.659444201684
2015-12-04_16-55, 065, 17, practice, compatible, green, green, 0, 0.357662582946
2015-12-04_16-55, 065, 17, practice, compatible, blue, blue, 0, 0.698798453854
2015-12-04_16-55, 065, 17, practice, compatible, red, red, 0, 0.708314935033
2015-12-04_16-55, 065, 17, practice, compatible, blue, blue, 0, 0.66777987546
2015-12-04_16-55, 065, 17, practice, compatible, green, green, 0, 0.364611209788
2015-12-04_16-55, 065, 17, practice, incompatible, black, black, 0, 0.553531211043
2015-12-04_16-55, 065, 17, practice, compatible, red, red, 0, 0.673470402905
2015-12-04_16-55, 065, 17, practice, compatible, blue, blue, 0, 0.511738434707
2015-12-04_16-55, 065, 17, practice, incompatible, blue, blue, 0, 0.972673836201
2015-12-04_16-55, 065, 17, practice, incompatible, green, green, 0, 0.555273341991
2015-12-04_16-55, 065, 17, practice, compatible, green, green, 0, 0.367922903914
2015-12-04_16-55, 065, 17, practice, compatible, black, black, 0, 0.822157242528
2015-12-04_16-55, 065, 17, trial, incompatible, blue, blue, 0, 1.75318599898
2015-12-04_16-55, 065, 17, trial, compatible, black, black, 0, 0.624796343247
2015-12-04_16-55, 065, 17, trial, compatible, red, red, 0, 0.867380329417
2015-12-04_16-55, 065, 17, trial, compatible, green, green, 0, 0.592141623423
2015-12-04_16-55, 065, 17, trial, incompatible, red, red, 0, 1.36410115915
2015-12-04_16-55, 065, 17, trial, incompatible, red, red, 0, 0.587459718244
2015-12-04_16-55, 065, 17, trial, incompatible, blue, blue, 0, 0.632675917727
2015-12-04_16-55, 065, 17, trial, incompatible, red, red, 0, 0.856331400524
2015-12-04_16-55, 065, 17, trial, incompatible, green, green, 0, 0.547657402086
2015-12-04_16-55, 065, 17, trial, incompatible, green, green, 0, 0.522082169808
2015-12-04_16-55, 065, 17, trial, incompatible, blue, blue, 0, 0.707148285074
2015-12-04_16-55, 065, 17, trial, incompatible, green, green, 0, 0.624856416728
2015-12-04_16-55, 065, 17, trial, incompatible, black, black, 0, 0.623474726666
2015-12-04_16-55, 065, 17, trial, compatible, black, black, 0, 0.558426625791
2015-12-04_16-55, 065, 17, trial, incompatible, black, black, 0, 0.482885562697
2015-12-04_16-55, 065, 17, trial, compatible, green, green, 0, 0.559266889257
2015-12-04_16-55, 065, 17, trial, compatible, black, black, 0, 0.543936289969
2015-12-04_16-55, 065, 17, trial, incompatible, black, black, 0, 0.405574819033
2015-12-04_16-55, 065, 17, trial, compatible, blue, blue, 0, 0.661130085488
2015-12-04_16-55, 065, 17, trial, compatible, blue, blue, 0, 0.739522151809
2015-12-04_16-55, 065, 17, trial, compatible, red, red, 0, 0.705256927008
2015-12-04_16-55, 065, 17, trial, compatible, green, green, 0, 0.43249462591
2015-12-04_16-55, 065, 17, trial, compatible, black, black, 0, 0.404769757862
2015-12-04_16-55, 065, 17, trial, incompatible, blue, blue, 0, 0.712459239952
2015-12-04_16-55, 065, 17, trial, incompatible, blue, blue, 0, 1.01889751005
2015-12-04_16-55, 065, 17, trial, incompatible, black, black, 0, 0.548556208499
2015-12-04_16-55, 065, 17, trial, incompatible, black, black, 0, 0.396306667085
2015-12-04_16-55, 065, 17, trial, compatible, black, black, 0, 0.435261067104
2015-12-04_16-55, 065, 17, trial, compatible, green, green, 0, 0.560159190899
2015-12-04_16-55, 065, 17, trial, compatible, blue, blue, 0, 0.575570908517
2015-12-04_16-55, 065, 17, trial, incompatible, green, green, 0, 0.435458888694
2015-12-04_16-55, 065, 17, trial, incompatible, red, red, 0, 0.769620113672
2015-12-04_16-55, 065, 17, trial, compatible, red, red, 0, 0.592318400163
2015-12-04_16-55, 065, 17, trial, incompatible, red, red, 0, 0.773573867041
2015-12-04_16-55, 065, 17, trial, compatible, blue, blue, 0, 0.594166520628
2015-12-04_16-55, 065, 17, trial, incompatible, green, green, 0, 0.733349888616
2015-12-04_16-55, 065, 17, trial, compatible, blue, blue, 0, 0.739686301639
2015-12-04_16-55, 065, 17, trial, compatible, red, red, 0, 0.626385803374
2015-12-04_16-55, 065, 17, trial, compatible, red, red, 0, 0.549158473842
2015-12-04_16-55, 065, 17, trial, compatible, green, green, 0, 0.662640723086
