time, participant, keyorder, session, condition, correct, response, error, RT
2015-11-19_11-43, 032, 08, practice, control, red, red, 0, 1.4965439397
2015-11-19_11-43, 032, 08, practice, control, red, red, 0, 0.65599831645
2015-11-19_11-43, 032, 08, practice, control, blue, blue, 0, 1.15165265303
2015-11-19_11-43, 032, 08, practice, control, blue, blue, 0, 1.00878468735
2015-11-19_11-43, 032, 08, practice, control, green, green, 0, 0.823037085929
2015-11-19_11-43, 032, 08, practice, control, black, black, 0, 0.466664753541
2015-11-19_11-43, 032, 08, practice, control, green, green, 0, 0.735099147703
2015-11-19_11-43, 032, 08, practice, control, black, black, 0, 0.586841908917
2015-11-19_11-43, 032, 08, practice, control, green, green, 0, 0.631540543902
2015-11-19_11-43, 032, 08, practice, control, red, red, 0, 0.363466199864
2015-11-19_11-43, 032, 08, practice, control, blue, blue, 0, 0.625925522045
2015-11-19_11-43, 032, 08, practice, control, black, blue, 1, 0.550766110904
2015-11-19_11-43, 032, 08, practice, control, red, green, 1, 0.805237370983
2015-11-19_11-43, 032, 08, practice, control, red, red, 0, 1.0386148975
2015-11-19_11-43, 032, 08, practice, control, black, black, 0, 0.936603629198
2015-11-19_11-43, 032, 08, practice, control, red, red, 0, 0.814930027454
2015-11-19_11-43, 032, 08, practice, control, blue, blue, 0, 0.739618714189
2015-11-19_11-43, 032, 08, practice, control, black, black, 0, 0.553675208768
2015-11-19_11-43, 032, 08, practice, control, green, green, 0, 0.574806439579
2015-11-19_11-43, 032, 08, practice, control, black, black, 0, 0.621668436308
2015-11-19_11-43, 032, 08, practice, control, blue, blue, 0, 0.670779885404
2015-11-19_11-43, 032, 08, practice, control, blue, blue, 0, 0.661558240308
2015-11-19_11-43, 032, 08, practice, control, green, green, 0, 0.628135946661
2015-11-19_11-43, 032, 08, practice, compatible, green, green, 0, 1.24438717824
2015-11-19_11-43, 032, 08, practice, compatible, blue, blue, 0, 0.867435360291
2015-11-19_11-43, 032, 08, practice, compatible, red, red, 0, 0.815890798825
2015-11-19_11-43, 032, 08, practice, incompatible, blue, blue, 0, 1.09395203796
2015-11-19_11-43, 032, 08, practice, incompatible, black, black, 0, 0.662322725057
2015-11-19_11-43, 032, 08, practice, incompatible, black, black, 0, 0.781246400933
2015-11-19_11-43, 032, 08, practice, compatible, red, red, 0, 0.700626548436
2015-11-19_11-43, 032, 08, practice, incompatible, green, green, 0, 0.774029328206
2015-11-19_11-43, 032, 08, practice, compatible, blue, blue, 0, 0.633128820271
2015-11-19_11-43, 032, 08, practice, incompatible, red, red, 0, 0.746221291169
2015-11-19_11-43, 032, 08, practice, incompatible, red, red, 0, 0.710696090529
2015-11-19_11-43, 032, 08, practice, incompatible, red, red, 0, 0.517467405132
2015-11-19_11-43, 032, 08, practice, compatible, green, green, 0, 0.624592073924
2015-11-19_11-43, 032, 08, practice, incompatible, green, green, 0, 0.853836867831
2015-11-19_11-43, 032, 08, practice, compatible, blue, blue, 0, 0.672829224897
2015-11-19_11-43, 032, 08, practice, incompatible, blue, blue, 0, 0.851215503964
2015-11-19_11-43, 032, 08, practice, compatible, red, red, 0, 0.707788905789
2015-11-19_11-43, 032, 08, practice, incompatible, black, black, 0, 0.554003883644
2015-11-19_11-43, 032, 08, practice, compatible, black, black, 0, 0.593313245521
2015-11-19_11-43, 032, 08, practice, compatible, black, black, 0, 0.546020030419
2015-11-19_11-43, 032, 08, practice, compatible, black, black, 0, 0.70085191456
2015-11-19_11-43, 032, 08, practice, incompatible, green, green, 0, 1.00720712448
2015-11-19_11-43, 032, 08, practice, incompatible, blue, blue, 0, 0.632964674147
2015-11-19_11-43, 032, 08, practice, compatible, green, green, 0, 0.63356577802
2015-11-19_11-43, 032, 08, trial, incompatible, black, black, 0, 0.931163466965
2015-11-19_11-43, 032, 08, trial, incompatible, red, red, 0, 0.862007824682
2015-11-19_11-43, 032, 08, trial, compatible, red, red, 0, 0.626816273041
2015-11-19_11-43, 032, 08, trial, compatible, black, black, 0, 0.563605857989
2015-11-19_11-43, 032, 08, trial, incompatible, green, green, 0, 0.473418850021
2015-11-19_11-43, 032, 08, trial, incompatible, black, black, 0, 0.666951339666
2015-11-19_11-43, 032, 08, trial, compatible, red, red, 0, 0.51848212663
2015-11-19_11-43, 032, 08, trial, incompatible, green, green, 0, 0.665806143044
2015-11-19_11-43, 032, 08, trial, incompatible, blue, blue, 0, 0.441134100496
2015-11-19_11-43, 032, 08, trial, incompatible, black, black, 0, 0.571770310215
2015-11-19_11-43, 032, 08, trial, compatible, red, red, 0, 0.746440917917
2015-11-19_11-43, 032, 08, trial, incompatible, black, black, 0, 0.560878889622
2015-11-19_11-43, 032, 08, trial, compatible, green, green, 0, 0.634562516141
2015-11-19_11-43, 032, 08, trial, incompatible, blue, blue, 0, 0.672414076775
2015-11-19_11-43, 032, 08, trial, compatible, green, green, 0, 0.905303756421
2015-11-19_11-43, 032, 08, trial, compatible, blue, blue, 0, 0.563578308989
2015-11-19_11-43, 032, 08, trial, incompatible, blue, blue, 0, 0.508898900911
2015-11-19_11-43, 032, 08, trial, compatible, black, black, 0, 0.566769784104
2015-11-19_11-43, 032, 08, trial, incompatible, blue, blue, 0, 0.66897772166
2015-11-19_11-43, 032, 08, trial, incompatible, red, red, 0, 0.749636601908
2015-11-19_11-43, 032, 08, trial, compatible, blue, blue, 0, 0.545768645794
2015-11-19_11-43, 032, 08, trial, incompatible, red, red, 0, 0.702997675553
2015-11-19_11-43, 032, 08, trial, incompatible, black, black, 0, 0.485334175108
2015-11-19_11-43, 032, 08, trial, compatible, green, green, 0, 0.587487014664
