time, participant, keyorder, session, condition, correct, response, error, RT
2015-11-18_09-24, 027, 03, trial, compatible, black, black, 0, 0.583410018347
2015-11-18_09-24, 027, 03, trial, compatible, red, red, 0, 0.664183538964
2015-11-18_09-24, 027, 03, trial, incompatible, red, red, 0, 0.81604244109
2015-11-18_09-24, 027, 03, trial, compatible, black, black, 0, 0.928155484684
2015-11-18_09-24, 027, 03, trial, incompatible, green, green, 0, 1.42179257357
2015-11-18_09-24, 027, 03, trial, compatible, green, green, 0, 0.623278317815
2015-11-18_09-24, 027, 03, trial, compatible, blue, blue, 0, 0.821921519186
2015-11-18_09-24, 027, 03, trial, compatible, black, black, 0, 0.741623222454
2015-11-18_09-24, 027, 03, trial, compatible, blue, blue, 0, 1.38925772095
2015-11-18_09-24, 027, 03, trial, compatible, red, red, 0, 0.69566731267
