time, participant, keyorder, session, condition, correct, response, error, RT
2015-12-02_15-55, 052, 04, trial, compatible, green, green, 0, 0.466783955285
2015-12-02_15-55, 052, 04, trial, incompatible, blue, blue, 0, 0.65701879781
2015-12-02_15-55, 052, 04, trial, compatible, black, black, 0, 0.314810124064
2015-12-02_15-55, 052, 04, trial, compatible, blue, blue, 0, 0.550244193983
2015-12-02_15-55, 052, 04, trial, compatible, red, red, 0, 0.544863661548
2015-12-02_15-55, 052, 04, trial, incompatible, black, black, 0, 0.469758515032
2015-12-02_15-55, 052, 04, trial, incompatible, blue, blue, 0, 0.617729279096
2015-12-02_15-55, 052, 04, trial, compatible, green, green, 0, 0.672342333793
2015-12-02_15-55, 052, 04, trial, incompatible, green, green, 0, 0.352669374662
2015-12-02_15-55, 052, 04, trial, compatible, red, red, 0, 0.593553998169
2015-12-02_15-55, 052, 04, trial, compatible, black, black, 0, 0.312800555271
2015-12-02_15-55, 052, 04, trial, compatible, red, red, 0, 0.509714191259
2015-12-02_15-55, 052, 04, trial, compatible, blue, blue, 0, 0.552983054116
2015-12-02_15-55, 052, 04, trial, compatible, red, red, 0, 0.429342535822
2015-12-02_15-55, 052, 04, trial, compatible, red, red, 0, 0.501221352549
2015-12-02_15-55, 052, 04, trial, incompatible, green, green, 0, 0.510798562538
2015-12-02_15-55, 052, 04, trial, compatible, black, black, 0, 0.346138276087
2015-12-02_15-55, 052, 04, trial, incompatible, red, red, 0, 0.626893632131
2015-12-02_15-55, 052, 04, trial, incompatible, red, red, 0, 0.468843648508
2015-12-02_15-55, 052, 04, trial, compatible, black, black, 0, 0.584292839935
2015-12-02_15-55, 052, 04, trial, incompatible, green, green, 0, 0.58831197752
2015-12-02_15-55, 052, 04, trial, incompatible, green, green, 0, 0.464917107201
2015-12-02_15-55, 052, 04, trial, compatible, black, black, 0, 0.766834156241
2015-12-02_15-55, 052, 04, trial, incompatible, red, red, 0, 0.549288386131
2015-12-02_15-55, 052, 04, trial, incompatible, green, green, 0, 0.545840896638
2015-12-02_15-55, 052, 04, trial, incompatible, blue, blue, 0, 0.315790420188
