time, participant, keyorder, session, condition, correct, response, error, RT
2015-11-10_12-40, 017, 17, practice, control, blue, blue, 0, 0.726624235309
2015-11-10_12-40, 017, 17, practice, control, red, red, 0, 0.688563430465
2015-11-10_12-40, 017, 17, practice, control, blue, blue, 0, 1.4444532875
2015-11-10_12-40, 017, 17, practice, control, black, black, 0, 0.469487380025
2015-11-10_12-40, 017, 17, practice, control, blue, blue, 0, 1.2678337203
2015-11-10_12-40, 017, 17, practice, control, black, black, 0, 0.739722499844
2015-11-10_12-40, 017, 17, practice, control, green, green, 0, 0.495365941757
2015-11-10_12-40, 017, 17, practice, control, green, green, 0, 0.503699287845
2015-11-10_12-40, 017, 17, practice, control, red, red, 0, 0.356351081855
2015-11-10_12-40, 017, 17, practice, control, green, green, 0, 0.696418103706
2015-11-10_12-40, 017, 17, practice, control, black, black, 0, 0.6590261399
2015-11-10_12-40, 017, 17, practice, control, red, red, 0, 0.611722854926
2015-11-10_12-40, 017, 17, practice, control, black, black, 0, 0.699355188262
2015-11-10_12-40, 017, 17, practice, control, red, red, 0, 0.58083831648
2015-11-10_12-40, 017, 17, practice, control, green, green, 0, 0.509030119274
2015-11-10_12-40, 017, 17, practice, control, red, red, 0, 0.615882831908
2015-11-10_12-40, 017, 17, practice, control, black, blue, 1, 0.459261535212
2015-11-10_12-40, 017, 17, practice, control, black, black, 0, 0.674766096952
2015-11-10_12-40, 017, 17, practice, control, green, green, 0, 0.72453200259
2015-11-10_12-40, 017, 17, practice, control, green, green, 0, 0.611301959536
2015-11-10_12-40, 017, 17, practice, control, blue, blue, 0, 0.968080824159
2015-11-10_12-40, 017, 17, practice, control, red, red, 0, 0.620310651408
2015-11-10_12-40, 017, 17, practice, control, blue, black, 1, 0.847216121365
2015-11-10_12-40, 017, 17, practice, control, blue, blue, 0, 0.978127597115
2015-11-10_12-40, 017, 17, practice, control, red, red, 0, 0.652415403853
2015-11-10_12-40, 017, 17, practice, control, black, black, 0, 0.619990005647
2015-11-10_12-40, 017, 17, practice, compatible, black, black, 0, 1.93679031298
2015-11-10_12-40, 017, 17, practice, compatible, blue, blue, 0, 0.892370161424
2015-11-10_12-40, 017, 17, practice, incompatible, green, green, 0, 0.688261916313
2015-11-10_12-40, 017, 17, practice, incompatible, blue, blue, 0, 1.15158930099
2015-11-10_12-40, 017, 17, practice, compatible, red, red, 0, 1.03741415647
2015-11-10_12-40, 017, 17, practice, incompatible, red, red, 0, 0.782612122704
2015-11-10_12-40, 017, 17, practice, incompatible, black, black, 0, 0.813351260927
2015-11-10_12-40, 017, 17, practice, compatible, green, green, 0, 0.739222399594
2015-11-10_12-40, 017, 17, practice, compatible, red, red, 0, 0.81632125185
2015-11-10_12-40, 017, 17, practice, compatible, blue, blue, 0, 0.703962844886
2015-11-10_12-40, 017, 17, practice, compatible, blue, blue, 0, 0.61971183206
2015-11-10_12-40, 017, 17, practice, incompatible, green, green, 0, 0.929420817332
2015-11-10_12-40, 017, 17, practice, incompatible, red, red, 0, 1.23878505102
2015-11-10_12-40, 017, 17, practice, compatible, green, green, 0, 0.704221504235
2015-11-10_12-40, 017, 17, practice, compatible, green, green, 0, 0.545126873176
2015-11-10_12-40, 017, 17, practice, incompatible, red, red, 0, 1.65291359094
2015-11-10_12-40, 017, 17, practice, compatible, black, black, 0, 0.961618549396
2015-11-10_12-40, 017, 17, practice, incompatible, green, green, 0, 0.616301814136
2015-11-10_12-40, 017, 17, practice, incompatible, black, black, 0, 0.894416478284
2015-11-10_12-40, 017, 17, practice, compatible, red, red, 0, 0.786793527088
2015-11-10_12-40, 017, 17, practice, incompatible, blue, blue, 0, 0.780706614485
2015-11-10_12-40, 017, 17, practice, incompatible, blue, blue, 0, 0.695938665593
2015-11-10_12-40, 017, 17, practice, compatible, black, black, 0, 0.499356795319
2015-11-10_12-40, 017, 17, practice, incompatible, black, black, 0, 0.621356002504
2015-11-10_12-40, 017, 17, trial, incompatible, green, green, 0, 0.744605268997
2015-11-10_12-40, 017, 17, trial, compatible, green, green, 0, 0.557348910035
2015-11-10_12-40, 017, 17, trial, incompatible, black, black, 0, 0.896970548036
2015-11-10_12-40, 017, 17, trial, incompatible, red, red, 0, 0.652825585541
2015-11-10_12-40, 017, 17, trial, incompatible, green, green, 0, 0.427493499079
2015-11-10_12-40, 017, 17, trial, incompatible, black, black, 0, 1.27853058532
2015-11-10_12-40, 017, 17, trial, compatible, red, red, 0, 0.731984146783
2015-11-10_12-40, 017, 17, trial, compatible, red, red, 0, 0.467033942534
2015-11-10_12-40, 017, 17, trial, incompatible, blue, blue, 0, 0.846333388941
2015-11-10_12-40, 017, 17, trial, compatible, red, red, 0, 0.627590993756
2015-11-10_12-40, 017, 17, trial, incompatible, blue, blue, 0, 0.891505412716
2015-11-10_12-40, 017, 17, trial, incompatible, red, red, 0, 0.739902719597
2015-11-10_12-40, 017, 17, trial, incompatible, black, black, 0, 0.702382574013
2015-11-10_12-40, 017, 17, trial, incompatible, blue, blue, 0, 1.00452079912
2015-11-10_12-40, 017, 17, trial, compatible, blue, blue, 0, 0.701683122401
2015-11-10_12-40, 017, 17, trial, compatible, green, green, 0, 0.506110253165
2015-11-10_12-40, 017, 17, trial, compatible, black, black, 0, 0.664658485481
2015-11-10_12-40, 017, 17, trial, incompatible, black, black, 0, 0.730731791684
2015-11-10_12-40, 017, 17, trial, incompatible, red, red, 0, 0.884404907489
2015-11-10_12-40, 017, 17, trial, incompatible, green, green, 0, 0.438403490218
2015-11-10_12-40, 017, 17, trial, compatible, green, green, 0, 0.545859231155
2015-11-10_12-40, 017, 17, trial, compatible, blue, blue, 0, 0.431086032548
2015-11-10_12-40, 017, 17, trial, incompatible, blue, blue, 0, 0.546207043799
2015-11-10_12-40, 017, 17, trial, compatible, red, red, 0, 0.55072095554
2015-11-10_12-40, 017, 17, trial, incompatible, green, green, 0, 0.396752065066
2015-11-10_12-40, 017, 17, trial, compatible, green, green, 0, 0.400077138647
2015-11-10_12-40, 017, 17, trial, compatible, black, black, 0, 0.57671201113
2015-11-10_12-40, 017, 17, trial, incompatible, blue, blue, 0, 0.69764979667
2015-11-10_12-40, 017, 17, trial, incompatible, green, green, 0, 0.883110080214
2015-11-10_12-40, 017, 17, trial, incompatible, red, red, 0, 0.576331292119
2015-11-10_12-40, 017, 17, trial, compatible, black, black, 0, 0.618277726675
2015-11-10_12-40, 017, 17, trial, incompatible, black, black, 0, 0.542485180655
2015-11-10_12-40, 017, 17, trial, compatible, green, green, 0, 0.462857895003
2015-11-10_12-40, 017, 17, trial, compatible, blue, blue, 0, 0.618218801321
2015-11-10_12-40, 017, 17, trial, compatible, black, black, 0, 0.617701482623
2015-11-10_12-40, 017, 17, trial, compatible, blue, blue, 0, 0.586656621297
2015-11-10_12-40, 017, 17, trial, compatible, black, black, 0, 0.583086280494
2015-11-10_12-40, 017, 17, trial, compatible, blue, black, 1, 0.628595020578
2015-11-10_12-40, 017, 17, trial, compatible, red, red, 0, 0.891325958226
2015-11-10_12-40, 017, 17, trial, incompatible, red, red, 0, 0.777207443267
