time, participant, keyorder, session, condition, correct, response, error, RT
2015-12-02_14-11, 050, 02, practice, control, black, black, 0, 1.31996605313
2015-12-02_14-11, 050, 02, practice, control, blue, blue, 0, 0.70077168666
2015-12-02_14-11, 050, 02, practice, control, green, green, 0, 0.737974345474
2015-12-02_14-11, 050, 02, practice, control, black, black, 0, 0.861479030387
2015-12-02_14-11, 050, 02, practice, control, black, black, 0, 0.518061248228
2015-12-02_14-11, 050, 02, practice, control, red, red, 0, 0.714500806582
2015-12-02_14-11, 050, 02, practice, control, green, green, 0, 0.664778136259
2015-12-02_14-11, 050, 02, practice, control, green, green, 0, 0.629633257522
2015-12-02_14-11, 050, 02, practice, control, red, red, 0, 0.991436374879
2015-12-02_14-11, 050, 02, practice, control, blue, blue, 0, 0.60326283262
2015-12-02_14-11, 050, 02, practice, control, red, red, 0, 0.665517758589
2015-12-02_14-11, 050, 02, practice, control, blue, blue, 0, 1.05204140355
2015-12-02_14-11, 050, 02, practice, control, green, green, 0, 0.638987012033
2015-12-02_14-11, 050, 02, practice, control, red, red, 0, 0.786831891076
2015-12-02_14-11, 050, 02, practice, control, blue, blue, 0, 0.599225328832
2015-12-02_14-11, 050, 02, practice, control, blue, blue, 0, 0.640177754242
2015-12-02_14-11, 050, 02, practice, control, black, black, 0, 0.670283405829
2015-12-02_14-11, 050, 02, practice, control, red, red, 0, 0.556312311172
2015-12-02_14-11, 050, 02, practice, control, black, black, 0, 0.662268088415
2015-12-02_14-11, 050, 02, practice, control, red, red, 0, 0.624614309722
2015-12-02_14-11, 050, 02, practice, control, black, black, 0, 0.557037393591
2015-12-02_14-11, 050, 02, practice, control, green, green, 0, 0.667414451754
2015-12-02_14-11, 050, 02, practice, control, blue, blue, 0, 0.550786379623
2015-12-02_14-11, 050, 02, practice, incompatible, black, black, 0, 0.813046203247
2015-12-02_14-11, 050, 02, practice, incompatible, green, green, 0, 0.594871008029
2015-12-02_14-11, 050, 02, practice, compatible, black, black, 0, 0.519692779327
2015-12-02_14-11, 050, 02, practice, compatible, green, green, 0, 0.63866942976
2015-12-02_14-11, 050, 02, practice, incompatible, blue, blue, 0, 0.639029866508
2015-12-02_14-11, 050, 02, practice, compatible, red, red, 0, 1.13309873059
2015-12-02_14-11, 050, 02, practice, compatible, blue, blue, 0, 0.531791133409
2015-12-02_14-11, 050, 02, practice, compatible, red, red, 0, 0.977813243257
2015-12-02_14-11, 050, 02, practice, incompatible, red, red, 0, 0.879065435723
2015-12-02_14-11, 050, 02, practice, compatible, blue, blue, 0, 0.712980237965
2015-12-02_14-11, 050, 02, practice, compatible, black, black, 0, 0.60588078191
2015-12-02_14-11, 050, 02, practice, incompatible, green, black, 1, 0.590820494847
2015-12-02_14-11, 050, 02, practice, incompatible, black, black, 0, 1.42472573136
2015-12-02_14-11, 050, 02, practice, incompatible, red, red, 0, 1.63831779348
2015-12-02_14-11, 050, 02, practice, compatible, green, black, 1, 0.937184522188
2015-12-02_14-11, 050, 02, practice, incompatible, blue, blue, 0, 0.70048815839
2015-12-02_14-11, 050, 02, practice, compatible, red, red, 0, 1.05500410179
2015-12-02_14-11, 050, 02, practice, compatible, blue, blue, 0, 0.837336655576
2015-12-02_14-11, 050, 02, practice, incompatible, blue, blue, 0, 0.721425630649
2015-12-02_14-11, 050, 02, practice, incompatible, red, red, 0, 0.78667271731
