time, participant, keyorder, session, condition, correct, response, error, RT
2015-11-19_10-05, 030, 06, practice, control, red, red, 0, 1.11673697401
2015-11-19_10-05, 030, 06, practice, control, blue, blue, 0, 0.890544762343
2015-11-19_10-05, 030, 06, practice, control, blue, blue, 0, 0.462653313054
2015-11-19_10-05, 030, 06, practice, control, green, green, 0, 0.547749878038
2015-11-19_10-05, 030, 06, practice, control, red, red, 0, 0.623263982553
2015-11-19_10-05, 030, 06, practice, control, green, green, 0, 0.775373872452
2015-11-19_10-05, 030, 06, practice, control, black, black, 0, 0.861630173807
2015-11-19_10-05, 030, 06, practice, control, black, black, 0, 0.397192297759
2015-11-19_10-05, 030, 06, practice, control, red, red, 0, 0.560589242498
2015-11-19_10-05, 030, 06, practice, control, blue, green, 1, 0.583324054676
2015-11-19_10-05, 030, 06, practice, control, black, black, 0, 0.957655274007
2015-11-19_10-05, 030, 06, practice, control, green, green, 0, 0.93436871658
2015-11-19_10-05, 030, 06, practice, control, green, green, 0, 0.507009881291
2015-11-19_10-05, 030, 06, practice, control, black, black, 0, 0.70564352742
2015-11-19_10-05, 030, 06, practice, control, blue, blue, 0, 0.780180025062
2015-11-19_10-05, 030, 06, practice, control, black, black, 0, 0.735996403325
2015-11-19_10-05, 030, 06, practice, control, red, red, 0, 0.552865574272
2015-11-19_10-05, 030, 06, practice, control, red, red, 0, 0.359437541252
2015-11-19_10-05, 030, 06, practice, control, black, black, 0, 0.625079538172
2015-11-19_10-05, 030, 06, practice, control, green, green, 0, 0.850984398466
2015-11-19_10-05, 030, 06, practice, control, green, green, 0, 0.478966912503
2015-11-19_10-05, 030, 06, practice, control, blue, blue, 0, 0.653424015458
2015-11-19_10-05, 030, 06, practice, control, blue, blue, 0, 0.431693976526
2015-11-19_10-05, 030, 06, practice, incompatible, blue, blue, 0, 1.50888168278
2015-11-19_10-05, 030, 06, practice, compatible, blue, blue, 0, 0.632554882774
2015-11-19_10-05, 030, 06, practice, compatible, green, green, 0, 0.71505380664
2015-11-19_10-05, 030, 06, practice, compatible, black, black, 0, 0.90407208655
2015-11-19_10-05, 030, 06, practice, incompatible, black, black, 0, 0.96646865823
2015-11-19_10-05, 030, 06, practice, incompatible, blue, blue, 0, 1.54943840216
2015-11-19_10-05, 030, 06, practice, compatible, black, black, 0, 0.668173826537
2015-11-19_10-05, 030, 06, practice, incompatible, green, green, 0, 0.595498416889
2015-11-19_10-05, 030, 06, practice, compatible, green, green, 0, 0.588290144537
2015-11-19_10-05, 030, 06, practice, compatible, black, black, 0, 0.64329822749
2015-11-19_10-05, 030, 06, practice, compatible, red, red, 0, 0.59035861528
2015-11-19_10-05, 030, 06, practice, incompatible, red, red, 0, 0.446587654605
2015-11-19_10-05, 030, 06, practice, compatible, red, red, 0, 0.518844472504
2015-11-19_10-05, 030, 06, practice, compatible, blue, blue, 0, 0.815264441702
2015-11-19_10-05, 030, 06, practice, incompatible, blue, blue, 0, 0.475817526138
2015-11-19_10-05, 030, 06, practice, incompatible, black, black, 0, 0.74395117705
2015-11-19_10-05, 030, 06, practice, compatible, blue, blue, 0, 0.557441004008
2015-11-19_10-05, 030, 06, practice, incompatible, red, red, 0, 0.593605953645
2015-11-19_10-05, 030, 06, practice, compatible, red, red, 0, 0.623735376551
2015-11-19_10-05, 030, 06, practice, incompatible, red, red, 0, 0.54727542304
2015-11-19_10-05, 030, 06, practice, incompatible, black, black, 0, 0.928474761098
2015-11-19_10-05, 030, 06, practice, incompatible, green, green, 0, 0.819702126439
2015-11-19_10-05, 030, 06, practice, incompatible, green, green, 0, 0.496552740073
2015-11-19_10-05, 030, 06, practice, compatible, green, green, 0, 0.445963975856
2015-11-19_10-05, 030, 06, trial, compatible, green, green, 0, 0.658072909193
2015-11-19_10-05, 030, 06, trial, compatible, green, green, 0, 0.389248237534
2015-11-19_10-05, 030, 06, trial, compatible, blue, blue, 0, 0.59053232703
2015-11-19_10-05, 030, 06, trial, compatible, blue, blue, 0, 0.673044642772
